id,iter,italian_nloc,italian_ccn,italian_token_count,italian_param_count,italian_length,italian_top_nesting_level,italian_flake8,italian_pylint,english_nloc,english_ccn,english_token_count,english_param_count,english_length,english_top_nesting_level,english_flake8,english_pylint,chinese_nloc,chinese_ccn,chinese_token_count,chinese_param_count,chinese_length,chinese_top_nesting_level,chinese_flake8,chinese_pylint,hindi_nloc,hindi_ccn,hindi_token_count,hindi_param_count,hindi_length,hindi_top_nesting_level,hindi_flake8,hindi_pylint,spanish_nloc,spanish_ccn,spanish_token_count,spanish_param_count,spanish_length,spanish_top_nesting_level,spanish_flake8,spanish_pylint
ClassEval_74::add_white_list,0,6,2,31,2,14,1,2,8,6,2,31,2,14,1,1,8,6,2,31,2,14,1,1,8,6,2,31,2,14,1,2,8,6,2,31,2,14,1,2,8
ClassEval_74::del_white_list,0,6,2,32,2,15,1,1,8,6,2,32,2,15,1,2,8,6,2,31,2,15,1,1,8,6,2,31,2,15,1,1,8,6,2,31,2,15,1,1,8
ClassEval_74::recv,0,7,5,65,2,14,1,6,8,7,5,65,2,14,1,6,8,7,5,65,2,14,1,3,6,7,5,65,2,14,1,5,8,7,5,65,2,14,1,6,8
ClassEval_74::send,0,4,4,48,2,11,1,4,7,4,4,48,2,11,1,4,7,6,4,54,2,13,1,2,6,4,4,48,2,11,1,4,7,6,4,54,2,13,1,4,7
ClassEval_74::show,0,7,3,30,2,16,1,3,10,7,3,30,2,16,1,3,9,7,3,30,2,16,1,1,8,7,3,30,2,16,1,3,10,7,3,30,2,16,1,3,10
ClassEval_75::add_item,0,5,2,50,4,16,1,2,8,5,2,50,4,16,1,2,8,5,2,50,4,16,1,1,7,5,2,50,4,16,1,2,8,5,2,50,4,16,1,2,8
ClassEval_75::remove_item,0,6,4,63,3,16,1,2,9,6,3,52,3,15,1,2,8,6,4,63,3,15,1,1,9,6,3,52,3,15,1,1,8,6,4,63,3,15,1,2,9
ClassEval_75::total_price,0,5,2,39,1,14,1,3,7,5,2,39,1,14,1,2,7,5,2,37,1,14,1,1,5,5,2,39,1,14,1,2,7,5,2,39,1,14,1,3,7
ClassEval_75::view_items,0,2,1,12,1,10,1,2,5,2,1,12,1,10,1,1,5,2,1,12,1,10,1,1,5,2,1,12,1,10,1,1,5,2,1,12,1,10,1,1,5
ClassEval_76::add_user,0,6,2,29,2,16,1,3,8,6,2,29,2,16,1,3,7,6,2,29,2,16,1,1,7,6,2,29,2,16,1,3,8,6,2,29,2,16,1,3,7
ClassEval_76::all_not_signed_in,0,2,3,25,1,13,1,2,5,2,3,25,1,13,1,2,5,2,3,25,1,13,1,2,5,2,3,25,1,13,1,3,5,2,3,25,1,13,1,3,5
ClassEval_76::all_signed_in,0,2,2,23,1,11,1,1,5,2,2,23,1,11,1,1,5,2,2,23,1,11,1,1,5,2,1,17,1,11,1,2,5,2,2,23,1,11,1,2,5
ClassEval_76::check_sign_in,0,4,3,28,2,16,1,2,7,4,3,28,2,16,1,2,7,4,3,28,2,16,1,1,6,4,3,28,2,16,1,2,7,4,2,25,2,16,1,2,7
ClassEval_76::sign_in,0,5,2,27,2,14,1,3,7,5,2,27,2,14,1,3,7,5,2,27,2,14,1,1,6,5,2,27,2,14,1,3,8,5,2,27,2,14,1,4,8
ClassEval_77::eat_food,0,4,1,21,1,14,1,2,8,4,1,21,1,14,1,2,8,4,1,21,1,14,1,1,7,4,1,21,1,13,1,2,8,4,1,21,1,14,1,2,8
ClassEval_77::move,0,10,4,104,2,19,1,4,18,10,4,104,2,19,1,3,18,10,8,140,2,19,1,3,20,12,4,110,2,22,1,5,19,10,4,104,2,20,1,4,18
ClassEval_77::random_food_position,0,7,3,53,1,11,1,6,16,7,3,53,1,11,1,6,16,7,3,53,1,11,1,5,16,7,3,53,1,11,1,6,16,7,3,53,1,11,1,6,17
ClassEval_77::reset,0,5,1,40,1,15,1,2,11,5,1,40,1,15,1,2,11,5,1,40,1,15,1,2,11,5,1,40,1,15,1,2,11,5,1,40,1,15,1,2,11
ClassEval_78::count_words,0,2,3,29,2,10,1,3,5,2,3,29,2,10,1,3,5,3,3,32,2,10,1,1,4,3,1,20,2,11,1,3,5,2,3,29,2,10,1,3,6
ClassEval_78::process_text_file,0,8,3,42,2,15,1,3,6,4,2,35,2,11,1,3,6,8,3,42,2,15,1,2,6,8,3,42,2,16,1,2,6,8,3,42,2,15,1,3,6
ClassEval_78::split_sentences,0,2,1,21,2,10,1,3,6,2,1,17,2,10,1,3,6,2,1,21,2,10,1,2,5,3,3,36,2,11,1,4,6,3,1,20,2,11,1,3,6
ClassEval_79::delete,0,3,1,16,2,10,1,2,5,3,1,16,2,10,1,1,5,3,1,16,2,10,1,1,5,3,1,16,2,10,1,1,5,3,1,16,2,10,1,2,5
ClassEval_79::insert,0,4,2,42,2,11,1,2,6,4,2,42,2,11,1,2,6,4,2,42,2,11,1,1,5,4,2,42,2,11,1,2,6,4,2,42,2,11,1,3,6
ClassEval_79::select,0,9,3,46,3,18,1,4,8,9,3,46,3,18,1,4,7,8,3,47,3,17,1,1,5,9,3,46,3,18,1,4,7,9,3,46,3,18,1,4,8
ClassEval_79::select_by_age_range,0,3,1,23,3,11,1,2,6,3,1,23,3,12,1,2,5,3,1,23,3,11,1,1,5,3,1,23,3,11,1,2,5,3,1,23,3,11,1,2,6
ClassEval_79::select_female_under_age,0,3,1,21,2,10,1,2,5,3,1,21,2,10,1,1,5,3,1,21,2,10,1,1,5,3,1,21,2,10,1,2,5,3,1,21,2,10,1,2,5
ClassEval_79::update,0,4,2,39,3,12,1,7,6,4,2,39,3,12,1,6,6,4,2,39,3,12,1,4,5,4,2,39,3,12,1,5,6,4,2,39,3,12,1,7,6
ClassEval_7::check_balanced_brackets,0,12,6,87,1,19,1,3,14,12,6,87,1,19,1,3,14,12,6,87,1,19,1,2,14,12,6,87,1,19,1,3,14,12,6,87,1,19,1,3,14
ClassEval_7::clear_expr,0,2,3,34,1,9,1,2,8,2,3,34,1,9,1,2,8,2,3,34,1,9,1,2,8,2,4,36,1,10,1,4,9,2,3,34,1,9,1,2,8
ClassEval_80::delete,0,5,3,42,2,13,1,4,4,5,3,42,2,13,1,4,4,5,3,42,2,13,1,4,4,5,3,42,2,13,1,4,4,5,3,42,2,13,1,4,4
ClassEval_80::insert,0,4,2,42,2,12,1,2,4,5,2,45,2,13,1,1,4,5,2,45,2,13,1,1,4,5,2,45,2,13,1,1,4,5,2,45,2,13,1,3,4
ClassEval_80::select,0,6,4,63,3,15,1,5,4,6,4,63,3,15,1,5,4,6,4,63,3,15,1,5,5,6,4,63,3,15,1,4,5,6,4,63,3,15,1,5,4
ClassEval_80::update,0,6,4,65,3,14,1,6,4,6,4,65,3,14,1,5,5,6,4,65,3,14,1,3,5,6,4,65,3,14,1,4,4,6,4,65,3,14,1,6,4
ClassEval_81::correlation,0,10,6,143,2,19,1,6,10,10,5,110,2,19,1,6,11,11,5,118,2,20,1,6,10,10,6,143,2,21,1,8,12,10,6,143,2,19,1,6,10
ClassEval_81::correlation_matrix,0,7,4,68,1,16,1,5,7,10,7,97,1,19,1,5,9,3,1,17,1,12,1,3,6,4,1,25,1,13,1,3,6,7,4,68,1,16,1,5,7
ClassEval_81::mean,0,2,2,20,1,11,1,2,5,2,1,16,1,10,1,1,4,2,1,16,1,11,1,2,5,2,2,20,1,11,1,2,5,5,2,26,1,14,1,2,6
ClassEval_81::median,0,10,3,61,1,19,1,2,8,10,3,58,1,19,1,2,8,10,3,61,1,19,1,2,8,10,3,61,1,20,1,3,9,10,3,61,1,19,1,2,8
ClassEval_81::mode,0,7,4,51,1,16,1,2,6,7,4,50,1,16,1,2,6,7,4,51,1,16,1,2,6,8,4,54,1,18,1,3,7,7,4,51,1,16,1,2,6
ClassEval_81::standard_deviation,0,6,3,54,1,15,1,4,7,6,3,51,1,14,1,3,6,6,3,54,1,15,1,4,7,6,3,54,1,15,1,4,7,6,3,54,1,15,1,4,7
ClassEval_81::z_score,0,7,3,46,1,16,1,5,7,6,3,43,1,15,1,5,7,6,3,43,1,15,1,5,7,6,3,43,1,15,1,5,7,6,3,43,1,15,1,5,7
ClassEval_82::add_stock,0,6,3,44,2,14,1,3,7,6,3,44,2,15,1,4,8,6,3,44,2,15,1,3,8,6,3,44,2,15,1,4,8,6,3,44,2,14,1,3,7
ClassEval_82::buy_stock,0,7,2,41,2,18,1,4,8,7,2,41,2,18,1,4,8,7,2,41,2,18,1,2,7,7,2,41,2,18,1,4,8,7,2,41,2,18,1,4,8
ClassEval_82::calculate_portfolio_value,0,5,2,28,1,14,1,3,8,5,2,28,1,14,1,3,8,5,2,28,1,14,1,3,8,5,2,28,1,15,1,4,9,5,2,28,1,14,1,3,8
ClassEval_82::get_portfolio_summary,0,4,2,46,1,12,1,4,9,4,2,46,1,12,1,4,9,4,2,46,1,12,1,3,8,4,2,46,1,12,1,4,9,4,2,46,1,12,1,4,9
ClassEval_82::get_stock_value,0,2,1,18,2,11,1,4,5,2,1,18,2,10,1,3,4,2,1,18,2,11,1,3,5,2,1,18,2,10,1,3,4,2,1,18,2,10,1,3,4
ClassEval_82::remove_stock,0,11,5,73,2,21,1,4,8,11,5,73,2,22,1,5,9,11,5,73,2,22,1,4,9,11,5,73,2,21,1,4,8,11,5,73,2,22,1,5,9
ClassEval_82::sell_stock,0,9,5,78,2,21,1,7,9,9,5,78,2,21,1,7,9,9,5,78,2,21,1,4,8,9,5,78,2,21,1,7,9,9,5,78,2,21,1,7,10
ClassEval_83::create_student_table,0,7,1,42,1,13,1,4,8,7,1,42,1,13,1,4,8,7,1,42,1,13,1,3,7,7,1,42,1,13,1,4,8,7,1,42,1,13,1,4,8
ClassEval_83::delete_student_by_name,0,7,1,49,2,17,1,3,6,7,1,49,2,17,1,3,6,7,1,49,2,17,1,3,6,7,1,49,2,17,1,3,6,7,1,49,2,17,1,3,6
ClassEval_83::insert_student,0,7,1,66,2,16,1,6,8,7,1,66,2,16,1,6,8,7,1,66,2,16,1,5,7,7,1,66,2,16,1,6,8,7,1,66,2,16,1,6,8
ClassEval_83::search_student_by_name,0,8,1,53,2,16,1,3,7,8,1,53,2,16,1,3,7,8,1,53,2,16,1,2,6,8,1,53,2,16,1,3,7,8,1,53,2,16,1,3,7
ClassEval_84::process_file,0,5,1,36,1,17,1,3,6,5,1,36,1,17,1,3,7,5,1,36,1,17,1,1,6,5,1,36,1,17,1,2,6,5,1,36,1,17,1,3,7
ClassEval_84::read_file,0,3,1,24,1,13,1,1,6,3,1,24,1,13,1,1,6,3,1,24,1,13,1,1,6,3,1,24,1,13,1,1,6,3,1,24,1,13,1,1,6
ClassEval_84::read_file_as_json,0,3,1,25,1,13,1,4,8,3,1,25,1,13,1,4,8,3,1,25,1,13,1,2,7,3,1,25,1,13,1,4,8,3,1,25,1,13,1,4,8
ClassEval_84::write_file,0,3,1,26,2,11,1,2,6,3,1,26,2,11,1,2,7,3,1,26,2,11,1,1,6,3,1,26,2,11,1,2,7,3,1,26,2,11,1,2,6
ClassEval_85::auto_check_conflict,0,5,5,46,1,15,1,5,14,5,5,46,1,15,1,5,14,5,5,46,1,15,1,2,12,5,5,46,1,15,1,5,14,5,5,46,1,15,1,5,14
ClassEval_85::auto_set_mode,0,5,2,27,1,14,1,5,12,5,2,27,1,12,1,2,9,5,2,27,1,12,1,1,8,5,2,27,1,12,1,2,9,5,2,27,1,12,1,2,9
ClassEval_85::get_mode,0,2,1,10,1,6,1,1,5,2,1,10,1,6,1,1,5,2,1,10,1,6,1,1,5,2,1,10,1,6,1,1,5,2,1,10,1,6,1,1,5
ClassEval_85::get_target_temperature,0,2,1,10,1,8,1,2,5,2,1,10,1,8,1,1,5,2,1,10,1,8,1,1,5,2,1,10,1,8,1,1,5,2,1,10,1,8,1,2,5
ClassEval_85::set_mode,0,5,2,29,2,12,1,1,5,5,2,29,2,12,1,1,5,5,2,29,2,12,1,1,5,5,2,29,2,12,1,1,5,3,2,22,2,10,1,1,5
ClassEval_85::set_target_temperature,0,2,1,13,2,9,1,1,5,2,1,13,2,9,1,1,5,2,1,13,2,9,1,1,5,2,1,13,2,9,1,1,5,2,1,13,2,9,1,1,5
ClassEval_85::simulate_operation,0,11,3,62,1,19,1,5,13,11,3,60,1,19,1,4,13,11,3,62,1,19,1,2,11,10,3,70,1,18,1,6,15,10,3,72,1,18,1,6,15
ClassEval_86::check_winner,0,12,7,175,1,21,1,4,19,12,7,175,1,21,1,4,18,12,7,175,1,21,1,2,17,12,7,175,1,21,1,4,18,12,7,175,1,21,1,4,18
ClassEval_86::is_board_full,0,5,3,22,1,11,1,1,5,5,3,22,1,11,1,1,5,5,3,22,1,11,1,1,5,5,3,22,1,11,1,1,5,2,3,25,1,8,1,1,5
ClassEval_86::make_move,0,6,3,53,3,17,1,3,9,6,3,53,3,17,1,2,9,6,3,53,3,17,1,1,8,6,3,53,3,17,1,2,8,6,3,53,3,17,1,2,9
ClassEval_87::add_seconds,0,3,1,29,2,11,1,3,7,3,1,29,2,11,1,3,6,3,1,29,2,10,1,2,6,3,1,29,2,10,1,3,6,3,1,29,2,11,1,3,7
ClassEval_87::datetime_to_string,0,2,1,15,2,9,1,1,4,2,1,15,2,9,1,1,4,3,1,18,2,10,1,1,5,2,1,15,2,9,1,1,4,2,1,15,2,9,1,1,4
ClassEval_87::get_current_date,0,2,1,15,1,8,1,1,5,2,1,15,1,8,1,1,5,2,1,15,1,8,1,1,5,2,1,15,1,8,1,1,5,2,1,15,1,8,1,1,5
ClassEval_87::get_current_time,0,3,1,18,1,10,1,1,6,3,1,18,1,10,1,1,6,3,1,18,1,10,1,1,6,3,1,18,1,10,1,1,6,3,1,18,1,10,1,1,6
ClassEval_87::get_format_time,0,3,1,43,7,15,1,3,6,3,1,43,7,15,1,2,7,3,1,43,7,15,1,2,7,3,1,43,7,15,1,3,6,3,1,43,7,15,1,3,6
ClassEval_87::get_minutes,0,5,1,42,3,11,1,2,7,5,1,50,3,11,1,6,7,5,1,50,3,11,1,5,6,5,1,50,3,11,1,4,7,5,1,42,3,11,1,2,7
ClassEval_87::string_to_datetime,0,2,1,19,2,9,1,2,5,2,1,19,2,9,1,2,5,2,1,19,2,9,1,2,5,2,1,19,2,9,1,2,5,2,1,19,2,9,1,2,5
ClassEval_88::cos,0,11,3,86,2,19,1,2,11,3,1,33,2,11,1,3,8,3,1,33,2,11,1,3,8,3,1,33,2,11,1,3,8,3,1,33,2,11,1,3,8
ClassEval_88::factorial,0,5,3,32,2,12,1,1,7,5,3,32,2,12,1,1,7,5,3,32,2,12,1,1,7,5,3,32,2,12,1,1,7,5,3,32,2,12,1,1,7
ClassEval_88::sin,0,2,1,22,2,9,1,1,6,2,1,22,2,9,1,1,6,2,1,22,2,9,1,1,6,3,1,29,2,10,1,2,7,3,1,29,2,10,1,2,7
ClassEval_88::tan,0,2,1,27,2,9,1,1,7,2,1,27,2,9,1,1,7,2,1,27,2,9,1,1,7,2,1,27,2,9,1,1,7,2,1,27,2,9,1,1,7
ClassEval_88::taylor,0,6,2,55,3,14,1,3,8,6,2,55,3,14,1,2,8,6,2,55,3,14,1,2,8,7,2,58,3,15,1,2,8,6,2,55,3,14,1,3,8
ClassEval_89::_generate_cards,0,2,1,23,1,5,1,2,6,2,1,23,1,5,1,2,6,2,1,23,1,5,1,2,6,2,1,23,1,5,1,2,6,2,1,23,1,5,1,2,6
ClassEval_89::answer,0,2,1,15,2,12,1,2,5,2,1,15,2,12,1,3,5,2,1,15,2,12,1,1,5,2,1,15,2,12,1,2,5,8,3,31,2,18,1,4,10
ClassEval_89::evaluate_expression,0,5,2,22,2,15,1,2,6,5,2,22,2,15,1,2,6,5,2,22,2,15,1,1,6,5,2,22,2,15,1,2,6,7,3,27,2,17,1,2,6
ClassEval_89::get_my_cards,0,3,1,15,1,9,1,2,7,3,1,15,1,9,1,2,6,4,1,21,1,10,1,1,6,3,1,15,1,9,1,3,7,3,1,15,1,9,1,2,7
ClassEval_8::deposit,0,5,2,27,2,10,1,3,7,5,2,27,2,10,1,2,7,5,2,27,2,10,1,1,6,5,2,27,2,10,1,2,7,5,2,27,2,10,1,3,7
ClassEval_8::transfer,0,7,3,44,3,17,1,1,6,7,3,44,3,17,1,2,6,7,3,44,3,17,1,1,6,7,3,44,3,17,1,1,6,7,3,44,3,17,1,1,6
ClassEval_8::view_balance,0,2,1,10,1,5,1,1,5,2,1,10,1,5,1,1,5,2,1,10,1,5,1,1,5,2,1,10,1,5,1,1,5,2,1,10,1,5,1,1,5
ClassEval_8::withdraw,0,7,3,39,2,13,1,4,9,7,3,39,2,13,1,3,9,7,3,39,2,13,1,1,7,7,3,39,2,13,1,3,8,7,3,39,2,13,1,4,9
ClassEval_90::get_fragment,0,5,2,34,1,12,1,3,6,5,2,34,1,12,1,3,6,5,2,34,1,12,1,2,6,5,2,34,1,12,1,3,6,5,2,34,1,12,1,3,6
ClassEval_90::get_host,0,9,3,57,1,16,1,3,6,9,3,57,1,16,1,3,6,9,3,57,1,16,1,2,6,9,3,57,1,16,1,2,6,9,3,57,1,16,1,4,6
ClassEval_90::get_path,0,9,3,71,1,16,1,3,9,9,3,57,1,16,1,3,6,9,3,57,1,16,1,2,6,8,3,55,1,15,1,2,6,9,3,57,1,16,1,3,6
ClassEval_90::get_query_params,0,11,4,80,1,18,1,3,6,10,4,77,1,17,1,3,6,12,5,98,1,19,1,3,7,11,4,80,1,18,1,2,6,11,4,80,1,18,1,3,6
ClassEval_90::get_scheme,0,5,2,32,1,12,1,2,6,5,2,32,1,12,1,2,6,5,2,32,1,12,1,2,6,5,2,32,1,12,1,2,6,5,2,32,1,12,1,2,6
ClassEval_91::add,0,2,1,16,2,11,1,2,6,2,1,16,2,11,1,2,6,2,1,16,2,11,1,2,6,2,1,16,2,11,1,2,6,2,1,16,2,11,1,2,6
ClassEval_91::fix_path,0,2,1,13,1,10,1,2,4,2,1,13,1,10,1,2,4,2,1,13,1,10,1,1,4,2,1,20,1,10,1,2,4,2,1,13,1,10,1,2,4
ClassEval_91::parse,0,3,3,47,3,12,1,6,8,3,3,47,3,12,1,5,8,3,3,47,3,12,1,4,8,3,3,47,3,12,1,5,8,3,3,47,3,12,1,5,8
ClassEval_92::delete_user_by_username,0,3,1,28,2,12,1,2,7,3,1,28,2,12,1,2,7,3,1,28,2,12,1,2,7,3,1,28,2,12,1,2,7,3,1,28,2,12,1,2,7
ClassEval_92::insert_user,0,3,1,31,3,12,1,2,7,3,1,31,3,12,1,2,7,3,1,31,3,12,1,2,7,3,1,31,3,12,1,2,7,3,1,31,3,12,1,2,7
ClassEval_92::search_user_by_username,0,3,1,29,2,13,1,3,8,3,1,29,2,13,1,3,7,3,1,29,2,13,1,2,7,3,1,29,2,13,1,4,7,3,1,29,2,13,1,3,8
ClassEval_92::validate_user_login,0,4,1,38,3,15,1,4,8,4,1,38,3,15,1,3,8,4,1,38,3,15,1,2,7,4,1,38,3,15,1,3,8,4,1,38,3,15,1,4,8
ClassEval_93::compute_idf_weight_dict,0,2,2,39,2,11,1,3,5,2,2,39,2,11,1,3,5,3,2,41,2,12,1,3,6,2,2,39,2,11,1,4,5,2,2,39,2,11,1,3,5
ClassEval_93::cosine_similarities,0,2,2,28,2,12,1,8,9,7,2,51,2,17,1,9,11,7,2,51,2,17,1,7,9,2,2,28,2,12,1,8,9,7,2,51,2,17,1,9,11
ClassEval_93::n_similarity,0,3,3,35,2,13,1,5,7,7,3,45,2,17,1,4,6,7,3,45,2,17,1,3,6,7,3,45,2,17,1,4,6,7,3,45,2,17,1,4,6
ClassEval_93::similarity,0,5,1,46,2,15,1,7,10,6,3,56,2,16,1,8,10,5,1,46,2,15,1,4,8,5,3,54,2,15,1,7,10,6,3,56,2,16,1,7,10
ClassEval_94::add_item,0,2,1,28,4,13,1,1,5,2,1,28,4,13,1,1,5,2,1,28,4,13,1,1,5,2,1,28,4,13,1,1,5,2,1,28,4,13,1,1,5
ClassEval_94::display_items,0,7,3,45,1,17,1,4,7,4,3,36,1,14,1,4,8,4,3,36,1,14,1,3,7,7,3,45,1,17,1,4,7,4,3,36,1,14,1,4,8
ClassEval_94::insert_coin,0,3,1,17,2,11,1,2,7,3,1,17,2,11,1,2,6,3,1,17,2,12,1,2,7,3,1,17,2,11,1,1,6,3,1,17,2,11,1,2,6
ClassEval_94::purchase_item,0,12,4,68,2,24,1,4,12,12,4,68,2,24,1,4,12,10,4,71,2,22,1,3,12,12,4,68,2,25,1,5,13,10,4,78,2,22,1,5,15
ClassEval_94::restock_item,0,5,2,32,3,17,1,4,7,5,2,32,3,17,1,5,7,5,2,32,3,18,1,3,7,5,2,32,3,17,1,4,7,5,2,32,3,17,1,4,7
ClassEval_95::add_product,0,5,2,48,4,15,1,2,7,5,2,48,4,15,1,2,7,5,2,48,4,15,1,1,7,5,2,48,4,15,1,2,8,5,2,48,4,15,1,3,7
ClassEval_95::change_order_status,0,5,2,32,3,16,1,2,7,5,2,32,3,16,1,1,7,5,2,32,3,16,1,1,7,5,2,32,3,16,1,1,7,5,2,32,3,16,1,2,7
ClassEval_95::create_order,0,6,3,66,4,21,1,5,11,5,3,65,4,20,1,5,10,6,3,66,4,21,1,3,10,6,3,66,4,21,1,5,10,4,3,54,4,19,1,5,9
ClassEval_95::get_product_quantity,0,2,2,26,2,13,1,3,7,5,2,29,2,16,1,2,7,5,2,29,2,16,1,1,7,5,2,29,2,16,1,1,7,5,2,29,2,16,1,2,8
ClassEval_95::track_order,0,5,2,29,2,14,1,1,7,5,2,29,2,14,1,1,7,5,2,29,2,14,1,1,7,5,2,29,2,14,1,1,7,5,2,29,2,14,1,1,7
ClassEval_95::update_product_quantity,0,3,2,28,3,10,1,2,6,3,2,28,3,10,1,2,6,3,2,28,3,10,1,1,6,3,2,28,3,10,1,2,6,3,2,28,3,10,1,2,6
ClassEval_96::celsius_to_fahrenheit,0,2,1,16,1,10,1,1,5,2,1,16,1,10,1,1,5,2,1,16,1,10,1,1,5,2,1,16,1,10,1,1,5,2,1,16,1,10,1,1,5
ClassEval_96::fahrenheit_to_celsius,0,2,1,18,1,10,1,1,5,2,1,18,1,10,1,1,5,2,1,18,1,10,1,1,5,2,1,18,1,10,1,1,5,2,1,18,1,10,1,1,5
ClassEval_96::query,0,10,6,109,3,20,1,6,20,8,3,74,3,18,1,4,12,8,3,74,3,18,1,2,11,9,4,76,3,19,1,5,12,8,3,74,3,18,1,5,13
ClassEval_96::set_city,0,2,1,13,2,11,1,1,5,2,1,13,2,11,1,1,5,2,1,13,2,11,1,1,5,2,1,13,2,11,1,1,5,2,1,13,2,11,1,1,5
ClassEval_97::is_valid_input,0,7,3,63,2,15,1,4,7,6,3,60,2,14,1,4,6,4,2,61,2,12,1,2,6,4,2,61,2,12,1,4,7,4,2,61,2,12,1,4,7
ClassEval_97::text2int,0,16,6,103,2,24,1,1,9,16,5,96,2,24,1,1,7,16,5,95,2,24,1,1,7,16,6,94,2,24,1,1,7,16,5,96,2,24,1,2,7
ClassEval_98::find_element,0,2,1,17,2,15,1,2,5,2,1,17,2,15,1,1,5,2,1,17,2,15,1,1,5,2,1,17,2,15,1,1,5,2,1,17,2,15,1,3,5
ClassEval_98::process_xml_data,0,10,2,53,2,20,1,7,9,10,2,53,2,20,1,7,9,7,3,43,2,17,1,2,9,9,3,53,2,19,1,5,8,7,3,45,2,17,1,5,10
ClassEval_98::read_xml,0,9,3,43,1,17,1,3,8,9,3,43,1,17,1,3,8,9,3,43,1,17,1,3,8,9,3,43,1,17,1,3,8,9,3,43,1,17,1,3,8
ClassEval_98::write_xml,0,7,2,35,2,17,1,5,9,7,2,35,2,17,1,5,9,7,2,43,2,17,1,3,9,7,2,35,2,17,1,3,9,7,2,35,2,17,1,5,9
ClassEval_99::create_zip_file,0,8,3,41,3,16,1,6,6,8,3,41,3,16,1,6,6,8,3,41,3,16,1,4,6,8,3,41,3,16,1,5,6,8,3,41,3,16,1,6,7
ClassEval_99::extract_all,0,7,2,36,2,14,1,4,8,7,2,36,2,14,1,4,7,7,2,36,2,14,1,3,7,7,2,36,2,14,1,4,7,7,2,36,2,14,1,4,7
ClassEval_99::extract_file,0,7,2,40,3,15,1,5,9,7,2,40,3,15,1,5,8,7,2,40,3,15,1,6,7,7,2,40,3,15,1,5,7,7,2,40,3,15,1,6,8
ClassEval_99::read_zip_file,0,6,2,26,1,12,1,4,7,5,2,23,1,11,1,4,7,6,2,26,1,12,1,3,7,5,2,23,1,11,1,4,7,6,2,26,1,12,1,4,8
ClassEval_9::add,0,13,3,118,2,23,1,2,5,13,3,118,2,22,1,1,4,13,3,118,2,22,1,1,4,13,3,118,2,23,1,2,5,14,3,127,2,23,1,1,4
ClassEval_9::multiply,0,15,7,162,2,24,1,1,6,15,7,162,2,24,1,1,6,12,6,148,2,21,1,1,4,11,5,91,2,20,1,4,6,12,6,148,2,21,1,1,4
ClassEval_9::subtract,0,26,10,181,2,35,1,1,9,23,8,170,2,32,1,1,8,23,8,170,2,32,1,1,9,18,5,140,2,27,1,2,9,26,10,181,2,35,1,1,7
