filename,error_ids,error_messages,count
/Users/saimaafrin/Projects/Project_multilingual/ReplicationPackage-2/data/rebuttal/classeval_generation/python_chinese_claude/iter_8/files/ClassEval_4__get_course_average.py,W293 ; W293 ; W293 ; W292,blank line contains whitespace ; blank line contains whitespace ; blank line contains whitespace ; no newline at end of file,4
/Users/saimaafrin/Projects/Project_multilingual/ReplicationPackage-2/data/rebuttal/classeval_generation/python_chinese_claude/iter_8/files/ClassEval_4__get_gpa.py,W293 ; W293 ; W293 ; W293 ; W293 ; W293 ; W292,blank line contains whitespace ; blank line contains whitespace ; blank line contains whitespace ; blank line contains whitespace ; blank line contains whitespace ; blank line contains whitespace ; no newline at end of file,7
/Users/saimaafrin/Projects/Project_multilingual/ReplicationPackage-2/data/rebuttal/classeval_generation/python_chinese_claude/iter_8/files/ClassEval_4__get_top_student.py,W293 ; W293 ; W292,blank line contains whitespace ; blank line contains whitespace ; no newline at end of file,3
/Users/saimaafrin/Projects/Project_multilingual/ReplicationPackage-2/data/rebuttal/classeval_generation/python_chinese_claude/iter_8/files/ClassEval_50__process_json.py,W293 ; W293 ; F821 ; W293 ; F821 ; W293 ; W293 ; W293 ; F821 ; W293 ; W293 ; F821 ; W292,blank line contains whitespace ; blank line contains whitespace ; undefined name 'os' ; blank line contains whitespace ; undefined name 'json' ; blank line contains whitespace ; blank line contains whitespace ; blank line contains whitespace ; undefined name 'json' ; blank line contains whitespace ; blank line contains whitespace ; undefined name 'json' ; no newline at end of file,13
/Users/saimaafrin/Projects/Project_multilingual/ReplicationPackage-2/data/rebuttal/classeval_generation/python_chinese_claude/iter_8/files/ClassEval_50__read_json.py,W293 ; W293 ; W292,blank line contains whitespace ; blank line contains whitespace ; no newline at end of file,3
/Users/saimaafrin/Projects/Project_multilingual/ReplicationPackage-2/data/rebuttal/classeval_generation/python_chinese_claude/iter_8/files/ClassEval_50__write_json.py,W293 ; W293 ; W292,blank line contains whitespace ; blank line contains whitespace ; no newline at end of file,3
/Users/saimaafrin/Projects/Project_multilingual/ReplicationPackage-2/data/rebuttal/classeval_generation/python_chinese_claude/iter_8/files/ClassEval_51__fleiss_kappa.py,W293 ; W293 ; W293 ; W293 ; W293 ; W292,blank line contains whitespace ; blank line contains whitespace ; blank line contains whitespace ; blank line contains whitespace ; blank line contains whitespace ; no newline at end of file,6
/Users/saimaafrin/Projects/Project_multilingual/ReplicationPackage-2/data/rebuttal/classeval_generation/python_chinese_claude/iter_8/files/ClassEval_51__kappa.py,W293 ; W293 ; W293 ; W293 ; W293 ; W293 ; W292,blank line contains whitespace ; blank line contains whitespace ; blank line contains whitespace ; blank line contains whitespace ; blank line contains whitespace ; blank line contains whitespace ; no newline at end of file,7
/Users/saimaafrin/Projects/Project_multilingual/ReplicationPackage-2/data/rebuttal/classeval_generation/python_chinese_claude/iter_8/files/ClassEval_52__get_pos_tag.py,W293 ; W293 ; W293 ; W293 ; W292,blank line contains whitespace ; blank line contains whitespace ; blank line contains whitespace ; blank line contains whitespace ; no newline at end of file,5
/Users/saimaafrin/Projects/Project_multilingual/ReplicationPackage-2/data/rebuttal/classeval_generation/python_chinese_claude/iter_8/files/ClassEval_52__lemmatize_sentence.py,F401 ; W293 ; E501 ; W293 ; W293 ; W293 ; W293 ; W293 ; W293 ; W292,'nltk' imported but unused ; blank line contains whitespace ; line too long (80 > 79 characters) ; blank line contains whitespace ; blank line contains whitespace ; blank line contains whitespace ; blank line contains whitespace ; blank line contains whitespace ; blank line contains whitespace ; no newline at end of file,10
/Users/saimaafrin/Projects/Project_multilingual/ReplicationPackage-2/data/rebuttal/classeval_generation/python_chinese_claude/iter_8/files/ClassEval_52__remove_punctuation.py,W292,no newline at end of file,1
/Users/saimaafrin/Projects/Project_multilingual/ReplicationPackage-2/data/rebuttal/classeval_generation/python_chinese_claude/iter_8/files/ClassEval_53__add_word.py,W292,no newline at end of file,1
/Users/saimaafrin/Projects/Project_multilingual/ReplicationPackage-2/data/rebuttal/classeval_generation/python_chinese_claude/iter_8/files/ClassEval_53__find_longest_word.py,W293 ; W293 ; W293 ; W293 ; W293 ; W292,blank line contains whitespace ; blank line contains whitespace ; blank line contains whitespace ; blank line contains whitespace ; blank line contains whitespace ; no newline at end of file,6
/Users/saimaafrin/Projects/Project_multilingual/ReplicationPackage-2/data/rebuttal/classeval_generation/python_chinese_claude/iter_8/files/ClassEval_54__create_board.py,W293 ; W293 ; W293 ; W293 ; W293 ; W292,blank line contains whitespace ; blank line contains whitespace ; blank line contains whitespace ; blank line contains whitespace ; blank line contains whitespace ; no newline at end of file,6
/Users/saimaafrin/Projects/Project_multilingual/ReplicationPackage-2/data/rebuttal/classeval_generation/python_chinese_claude/iter_8/files/ClassEval_54__has_path.py,W293 ; W293 ; W293 ; E501 ; W293 ; E501 ; W293 ; W293 ; W293 ; W293 ; W293 ; W293 ; W293 ; W293 ; W293 ; W293 ; W291 ; E129 ; E501 ; W293 ; W291 ; E129 ; E501 ; W293 ; W293 ; W293 ; W293 ; E501 ; E129 ; E501 ; W291 ; W291 ; E129 ; W293 ; E501 ; E129 ; E501 ; W291 ; W291 ; E129 ; W293 ; W292,blank line contains whitespace ; blank line contains whitespace ; blank line contains whitespace ; line too long (89 > 79 characters) ; blank line contains whitespace ; line too long (110 > 79 characters) ; blank line contains whitespace ; blank line contains whitespace ; blank line contains whitespace ; blank line contains whitespace ; blank line contains whitespace ; blank line contains whitespace ; blank line contains whitespace ; blank line contains whitespace ; blank line contains whitespace ; blank line contains whitespace ; trailing whitespace ; visually indented line with same indent as next logical line ; line too long (101 > 79 characters) ; blank line contains whitespace ; trailing whitespace ; visually indented line with same indent as next logical line ; line too long (101 > 79 characters) ; blank line contains whitespace ; blank line contains whitespace ; blank line contains whitespace ; blank line contains whitespace ; line too long (90 > 79 characters) ; visually indented line with same indent as next logical line ; line too long (88 > 79 characters) ; trailing whitespace ; trailing whitespace ; visually indented line with same indent as next logical line ; blank line contains whitespace ; line too long (90 > 79 characters) ; visually indented line with same indent as next logical line ; line too long (88 > 79 characters) ; trailing whitespace ; trailing whitespace ; visually indented line with same indent as next logical line ; blank line contains whitespace ; no newline at end of file,42
/Users/saimaafrin/Projects/Project_multilingual/ReplicationPackage-2/data/rebuttal/classeval_generation/python_chinese_claude/iter_8/files/ClassEval_54__is_game_over.py,W292,no newline at end of file,1
/Users/saimaafrin/Projects/Project_multilingual/ReplicationPackage-2/data/rebuttal/classeval_generation/python_chinese_claude/iter_8/files/ClassEval_54__is_valid_move.py,W293 ; W293 ; W293 ; W293 ; E501 ; W293 ; W293 ; W293 ; E303 ; E501 ; W293 ; W293 ; W293 ; E501 ; W293 ; W293 ; W293 ; W293 ; W293 ; E501 ; W293 ; W293 ; E501 ; E501 ; W293 ; W292,blank line contains whitespace ; blank line contains whitespace ; blank line contains whitespace ; blank line contains whitespace ; line too long (86 > 79 characters) ; blank line contains whitespace ; blank line contains whitespace ; blank line contains whitespace ; too many blank lines (2) ; line too long (83 > 79 characters) ; blank line contains whitespace ; blank line contains whitespace ; blank line contains whitespace ; line too long (80 > 79 characters) ; blank line contains whitespace ; blank line contains whitespace ; blank line contains whitespace ; blank line contains whitespace ; blank line contains whitespace ; line too long (82 > 79 characters) ; blank line contains whitespace ; blank line contains whitespace ; line too long (84 > 79 characters) ; line too long (82 > 79 characters) ; blank line contains whitespace ; no newline at end of file,26
/Users/saimaafrin/Projects/Project_multilingual/ReplicationPackage-2/data/rebuttal/classeval_generation/python_chinese_claude/iter_8/files/ClassEval_54__remove_icons.py,W293 ; W292,blank line contains whitespace ; no newline at end of file,2
/Users/saimaafrin/Projects/Project_multilingual/ReplicationPackage-2/data/rebuttal/classeval_generation/python_chinese_claude/iter_8/files/ClassEval_55__palindromic_length.py,W293 ; W293 ; W293 ; W293 ; W292,blank line contains whitespace ; blank line contains whitespace ; blank line contains whitespace ; blank line contains whitespace ; no newline at end of file,5
/Users/saimaafrin/Projects/Project_multilingual/ReplicationPackage-2/data/rebuttal/classeval_generation/python_chinese_claude/iter_8/files/ClassEval_55__palindromic_string.py,W293 ; W293 ; W293 ; W293 ; W293 ; W293 ; E501 ; W293 ; W293 ; E501 ; W293 ; W293 ; W292,blank line contains whitespace ; blank line contains whitespace ; blank line contains whitespace ; blank line contains whitespace ; blank line contains whitespace ; blank line contains whitespace ; line too long (82 > 79 characters) ; blank line contains whitespace ; blank line contains whitespace ; line too long (85 > 79 characters) ; blank line contains whitespace ; blank line contains whitespace ; no newline at end of file,13
/Users/saimaafrin/Projects/Project_multilingual/ReplicationPackage-2/data/rebuttal/classeval_generation/python_chinese_claude/iter_8/files/ClassEval_56__accuracy.py,E501 ; W293 ; W293 ; E501 ; W292,line too long (90 > 79 characters) ; blank line contains whitespace ; blank line contains whitespace ; line too long (93 > 79 characters) ; no newline at end of file,5
/Users/saimaafrin/Projects/Project_multilingual/ReplicationPackage-2/data/rebuttal/classeval_generation/python_chinese_claude/iter_8/files/ClassEval_56__f1_score.py,E501 ; E501 ; E501 ; W293 ; W293 ; W293 ; W293 ; W292,line too long (99 > 79 characters) ; line too long (99 > 79 characters) ; line too long (99 > 79 characters) ; blank line contains whitespace ; blank line contains whitespace ; blank line contains whitespace ; blank line contains whitespace ; no newline at end of file,8
/Users/saimaafrin/Projects/Project_multilingual/ReplicationPackage-2/data/rebuttal/classeval_generation/python_chinese_claude/iter_8/files/ClassEval_56__precision.py,E501 ; W293 ; E501 ; W293 ; W293 ; W293 ; W292,line too long (90 > 79 characters) ; blank line contains whitespace ; line too long (111 > 79 characters) ; blank line contains whitespace ; blank line contains whitespace ; blank line contains whitespace ; no newline at end of file,7
/Users/saimaafrin/Projects/Project_multilingual/ReplicationPackage-2/data/rebuttal/classeval_generation/python_chinese_claude/iter_8/files/ClassEval_56__recall.py,E501 ; E501 ; W293 ; W293 ; W292,line too long (111 > 79 characters) ; line too long (112 > 79 characters) ; blank line contains whitespace ; blank line contains whitespace ; no newline at end of file,5
/Users/saimaafrin/Projects/Project_multilingual/ReplicationPackage-2/data/rebuttal/classeval_generation/python_chinese_claude/iter_8/files/ClassEval_56__update.py,E501 ; W292,line too long (109 > 79 characters) ; no newline at end of file,2
/Users/saimaafrin/Projects/Project_multilingual/ReplicationPackage-2/data/rebuttal/classeval_generation/python_chinese_claude/iter_8/files/ClassEval_57__map.py,E501 ; E501 ; W293 ; W293 ; W293 ; W293 ; W293 ; W293 ; W292,line too long (88 > 79 characters) ; line too long (82 > 79 characters) ; blank line contains whitespace ; blank line contains whitespace ; blank line contains whitespace ; blank line contains whitespace ; blank line contains whitespace ; blank line contains whitespace ; no newline at end of file,9
/Users/saimaafrin/Projects/Project_multilingual/ReplicationPackage-2/data/rebuttal/classeval_generation/python_chinese_claude/iter_8/files/ClassEval_57__mrr.py,E501 ; E501 ; W293 ; W293 ; W292,line too long (86 > 79 characters) ; line too long (83 > 79 characters) ; blank line contains whitespace ; blank line contains whitespace ; no newline at end of file,5
/Users/saimaafrin/Projects/Project_multilingual/ReplicationPackage-2/data/rebuttal/classeval_generation/python_chinese_claude/iter_8/files/ClassEval_58__check_won.py,E501 ; E501 ; W293 ; W292,line too long (82 > 79 characters) ; line too long (93 > 79 characters) ; blank line contains whitespace ; no newline at end of file,4
/Users/saimaafrin/Projects/Project_multilingual/ReplicationPackage-2/data/rebuttal/classeval_generation/python_chinese_claude/iter_8/files/ClassEval_58__generate_mine_sweeper_map.py,E501 ; W293 ; W293 ; W293 ; W293 ; W293 ; E501 ; W293 ; E501 ; W293 ; W292,line too long (92 > 79 characters) ; blank line contains whitespace ; blank line contains whitespace ; blank line contains whitespace ; blank line contains whitespace ; blank line contains whitespace ; line too long (91 > 79 characters) ; blank line contains whitespace ; line too long (90 > 79 characters) ; blank line contains whitespace ; no newline at end of file,11
/Users/saimaafrin/Projects/Project_multilingual/ReplicationPackage-2/data/rebuttal/classeval_generation/python_chinese_claude/iter_8/files/ClassEval_58__generate_playerMap.py,W293 ; W292,blank line contains whitespace ; no newline at end of file,2
/Users/saimaafrin/Projects/Project_multilingual/ReplicationPackage-2/data/rebuttal/classeval_generation/python_chinese_claude/iter_8/files/ClassEval_58__sweep.py,E501 ; E501 ; W293 ; W293 ; W293 ; E501 ; W293 ; E501 ; W293 ; W292,line too long (82 > 79 characters) ; line too long (93 > 79 characters) ; blank line contains whitespace ; blank line contains whitespace ; blank line contains whitespace ; line too long (102 > 79 characters) ; blank line contains whitespace ; line too long (86 > 79 characters) ; blank line contains whitespace ; no newline at end of file,10
/Users/saimaafrin/Projects/Project_multilingual/ReplicationPackage-2/data/rebuttal/classeval_generation/python_chinese_claude/iter_8/files/ClassEval_59__add_movie.py,W293 ; E501 ; F821 ; E501 ; F821 ; E501 ; W293 ; F821 ; W293 ; W293 ; W292,blank line contains whitespace ; line too long (145 > 79 characters) ; undefined name 'datetime' ; line too long (92 > 79 characters) ; undefined name 'datetime' ; line too long (88 > 79 characters) ; blank line contains whitespace ; undefined name 'np' ; blank line contains whitespace ; blank line contains whitespace ; no newline at end of file,11
/Users/saimaafrin/Projects/Project_multilingual/ReplicationPackage-2/data/rebuttal/classeval_generation/python_chinese_claude/iter_8/files/ClassEval_59__available_movies.py,W293 ; W293 ; W293 ; W293 ; W293 ; W292,blank line contains whitespace ; blank line contains whitespace ; blank line contains whitespace ; blank line contains whitespace ; blank line contains whitespace ; no newline at end of file,6
/Users/saimaafrin/Projects/Project_multilingual/ReplicationPackage-2/data/rebuttal/classeval_generation/python_chinese_claude/iter_8/files/ClassEval_59__book_ticket.py,W293 ; W293 ; W293 ; W293 ; W292,blank line contains whitespace ; blank line contains whitespace ; blank line contains whitespace ; blank line contains whitespace ; no newline at end of file,5
/Users/saimaafrin/Projects/Project_multilingual/ReplicationPackage-2/data/rebuttal/classeval_generation/python_chinese_claude/iter_8/files/ClassEval_5__display.py,E501 ; W293 ; W292,line too long (90 > 79 characters) ; blank line contains whitespace ; no newline at end of file,3
/Users/saimaafrin/Projects/Project_multilingual/ReplicationPackage-2/data/rebuttal/classeval_generation/python_chinese_claude/iter_8/files/ClassEval_5__interpret.py,E501 ; E501 ; W293 ; E501 ; W293 ; W293 ; W293 ; W293 ; W293 ; W293 ; W292,line too long (90 > 79 characters) ; line too long (153 > 79 characters) ; blank line contains whitespace ; line too long (84 > 79 characters) ; blank line contains whitespace ; blank line contains whitespace ; blank line contains whitespace ; blank line contains whitespace ; blank line contains whitespace ; blank line contains whitespace ; no newline at end of file,11
/Users/saimaafrin/Projects/Project_multilingual/ReplicationPackage-2/data/rebuttal/classeval_generation/python_chinese_claude/iter_8/files/ClassEval_60__create_table.py,W292,no newline at end of file,1
/Users/saimaafrin/Projects/Project_multilingual/ReplicationPackage-2/data/rebuttal/classeval_generation/python_chinese_claude/iter_8/files/ClassEval_60__delete_ticket.py,W292,no newline at end of file,1
/Users/saimaafrin/Projects/Project_multilingual/ReplicationPackage-2/data/rebuttal/classeval_generation/python_chinese_claude/iter_8/files/ClassEval_60__insert_ticket.py,E501 ; E501 ; W292,line too long (82 > 79 characters) ; line too long (109 > 79 characters) ; no newline at end of file,3
/Users/saimaafrin/Projects/Project_multilingual/ReplicationPackage-2/data/rebuttal/classeval_generation/python_chinese_claude/iter_8/files/ClassEval_60__search_tickets_by_customer.py,E501 ; W292,line too long (89 > 79 characters) ; no newline at end of file,2
/Users/saimaafrin/Projects/Project_multilingual/ReplicationPackage-2/data/rebuttal/classeval_generation/python_chinese_claude/iter_8/files/ClassEval_61__add_song.py,W293 ; W292,blank line contains whitespace ; no newline at end of file,2
/Users/saimaafrin/Projects/Project_multilingual/ReplicationPackage-2/data/rebuttal/classeval_generation/python_chinese_claude/iter_8/files/ClassEval_61__play.py,W293 ; W292,blank line contains whitespace ; no newline at end of file,2
/Users/saimaafrin/Projects/Project_multilingual/ReplicationPackage-2/data/rebuttal/classeval_generation/python_chinese_claude/iter_8/files/ClassEval_61__previous_song.py,W293 ; W293 ; W292,blank line contains whitespace ; blank line contains whitespace ; no newline at end of file,3
/Users/saimaafrin/Projects/Project_multilingual/ReplicationPackage-2/data/rebuttal/classeval_generation/python_chinese_claude/iter_8/files/ClassEval_61__remove_song.py,W293 ; W292,blank line contains whitespace ; no newline at end of file,2
/Users/saimaafrin/Projects/Project_multilingual/ReplicationPackage-2/data/rebuttal/classeval_generation/python_chinese_claude/iter_8/files/ClassEval_61__set_volume.py,W293 ; W292,blank line contains whitespace ; no newline at end of file,2
/Users/saimaafrin/Projects/Project_multilingual/ReplicationPackage-2/data/rebuttal/classeval_generation/python_chinese_claude/iter_8/files/ClassEval_61__shuffle.py,W293 ; W293 ; W293 ; W292,blank line contains whitespace ; blank line contains whitespace ; blank line contains whitespace ; no newline at end of file,4
/Users/saimaafrin/Projects/Project_multilingual/ReplicationPackage-2/data/rebuttal/classeval_generation/python_chinese_claude/iter_8/files/ClassEval_61__stop.py,W293 ; W292,blank line contains whitespace ; no newline at end of file,2
/Users/saimaafrin/Projects/Project_multilingual/ReplicationPackage-2/data/rebuttal/classeval_generation/python_chinese_claude/iter_8/files/ClassEval_61__switch_song.py,W293 ; W293 ; W293 ; W292,blank line contains whitespace ; blank line contains whitespace ; blank line contains whitespace ; no newline at end of file,4
/Users/saimaafrin/Projects/Project_multilingual/ReplicationPackage-2/data/rebuttal/classeval_generation/python_chinese_claude/iter_8/files/ClassEval_62__construct_stop_word_list.py,W292,no newline at end of file,1
/Users/saimaafrin/Projects/Project_multilingual/ReplicationPackage-2/data/rebuttal/classeval_generation/python_chinese_claude/iter_8/files/ClassEval_62__process.py,W293 ; E501 ; W293 ; W292,blank line contains whitespace ; line too long (87 > 79 characters) ; blank line contains whitespace ; no newline at end of file,4
/Users/saimaafrin/Projects/Project_multilingual/ReplicationPackage-2/data/rebuttal/classeval_generation/python_chinese_claude/iter_8/files/ClassEval_62__remove_stop_words.py,E501 ; W292,line too long (114 > 79 characters) ; no newline at end of file,2
/Users/saimaafrin/Projects/Project_multilingual/ReplicationPackage-2/data/rebuttal/classeval_generation/python_chinese_claude/iter_8/files/ClassEval_63__calculate_word_frequency.py,E501 ; W293 ; W293 ; E501 ; W293 ; W292,line too long (119 > 79 characters) ; blank line contains whitespace ; blank line contains whitespace ; line too long (87 > 79 characters) ; blank line contains whitespace ; no newline at end of file,6
/Users/saimaafrin/Projects/Project_multilingual/ReplicationPackage-2/data/rebuttal/classeval_generation/python_chinese_claude/iter_8/files/ClassEval_63__process.py,E501 ; W293 ; E501 ; W293 ; W293 ; E501 ; W293 ; W293 ; W292,line too long (82 > 79 characters) ; blank line contains whitespace ; line too long (98 > 79 characters) ; blank line contains whitespace ; blank line contains whitespace ; line too long (87 > 79 characters) ; blank line contains whitespace ; blank line contains whitespace ; no newline at end of file,9
/Users/saimaafrin/Projects/Project_multilingual/ReplicationPackage-2/data/rebuttal/classeval_generation/python_chinese_claude/iter_8/files/ClassEval_63__process_data.py,E501 ; W292,line too long (106 > 79 characters) ; no newline at end of file,2
/Users/saimaafrin/Projects/Project_multilingual/ReplicationPackage-2/data/rebuttal/classeval_generation/python_chinese_claude/iter_8/files/ClassEval_64__binary_to_decimal.py,W292,no newline at end of file,1
/Users/saimaafrin/Projects/Project_multilingual/ReplicationPackage-2/data/rebuttal/classeval_generation/python_chinese_claude/iter_8/files/ClassEval_64__decimal_to_binary.py,W293 ; W293 ; W293 ; W293 ; W292,blank line contains whitespace ; blank line contains whitespace ; blank line contains whitespace ; blank line contains whitespace ; no newline at end of file,5
/Users/saimaafrin/Projects/Project_multilingual/ReplicationPackage-2/data/rebuttal/classeval_generation/python_chinese_claude/iter_8/files/ClassEval_64__decimal_to_hex.py,W292,no newline at end of file,1
/Users/saimaafrin/Projects/Project_multilingual/ReplicationPackage-2/data/rebuttal/classeval_generation/python_chinese_claude/iter_8/files/ClassEval_64__decimal_to_octal.py,W293 ; W293 ; W293 ; W293 ; W292,blank line contains whitespace ; blank line contains whitespace ; blank line contains whitespace ; blank line contains whitespace ; no newline at end of file,5
/Users/saimaafrin/Projects/Project_multilingual/ReplicationPackage-2/data/rebuttal/classeval_generation/python_chinese_claude/iter_8/files/ClassEval_64__hex_to_decimal.py,W292,no newline at end of file,1
/Users/saimaafrin/Projects/Project_multilingual/ReplicationPackage-2/data/rebuttal/classeval_generation/python_chinese_claude/iter_8/files/ClassEval_64__octal_to_decimal.py,W293 ; W293 ; W292,blank line contains whitespace ; blank line contains whitespace ; no newline at end of file,3
/Users/saimaafrin/Projects/Project_multilingual/ReplicationPackage-2/data/rebuttal/classeval_generation/python_chinese_claude/iter_8/files/ClassEval_65__format.py,W293 ; W293 ; W293 ; W293 ; E501 ; E501 ; W291 ; E501 ; W293 ; W293 ; W292,blank line contains whitespace ; blank line contains whitespace ; blank line contains whitespace ; blank line contains whitespace ; line too long (97 > 79 characters) ; line too long (84 > 79 characters) ; trailing whitespace ; line too long (107 > 79 characters) ; blank line contains whitespace ; blank line contains whitespace ; no newline at end of file,11
/Users/saimaafrin/Projects/Project_multilingual/ReplicationPackage-2/data/rebuttal/classeval_generation/python_chinese_claude/iter_8/files/ClassEval_65__format_string.py,E501 ; W291 ; E501 ; W293 ; W293 ; W293 ; W293 ; W293 ; W293 ; W293 ; W293 ; W293 ; W293 ; W293 ; W293 ; W293 ; W292,line too long (91 > 79 characters) ; trailing whitespace ; line too long (101 > 79 characters) ; blank line contains whitespace ; blank line contains whitespace ; blank line contains whitespace ; blank line contains whitespace ; blank line contains whitespace ; blank line contains whitespace ; blank line contains whitespace ; blank line contains whitespace ; blank line contains whitespace ; blank line contains whitespace ; blank line contains whitespace ; blank line contains whitespace ; blank line contains whitespace ; no newline at end of file,17
/Users/saimaafrin/Projects/Project_multilingual/ReplicationPackage-2/data/rebuttal/classeval_generation/python_chinese_claude/iter_8/files/ClassEval_65__parse_more.py,W293 ; W292,blank line contains whitespace ; no newline at end of file,2
/Users/saimaafrin/Projects/Project_multilingual/ReplicationPackage-2/data/rebuttal/classeval_generation/python_chinese_claude/iter_8/files/ClassEval_65__trans_three.py,E501 ; W291 ; E501 ; W293 ; W293 ; W293 ; W293 ; W293 ; W293 ; W293 ; W293 ; W293 ; W292,line too long (91 > 79 characters) ; trailing whitespace ; line too long (101 > 79 characters) ; blank line contains whitespace ; blank line contains whitespace ; blank line contains whitespace ; blank line contains whitespace ; blank line contains whitespace ; blank line contains whitespace ; blank line contains whitespace ; blank line contains whitespace ; blank line contains whitespace ; no newline at end of file,13
/Users/saimaafrin/Projects/Project_multilingual/ReplicationPackage-2/data/rebuttal/classeval_generation/python_chinese_claude/iter_8/files/ClassEval_65__trans_two.py,W293 ; E501 ; W291 ; E501 ; W293 ; W293 ; W292,blank line contains whitespace ; line too long (91 > 79 characters) ; trailing whitespace ; line too long (101 > 79 characters) ; blank line contains whitespace ; blank line contains whitespace ; no newline at end of file,7
/Users/saimaafrin/Projects/Project_multilingual/ReplicationPackage-2/data/rebuttal/classeval_generation/python_chinese_claude/iter_8/files/ClassEval_66__is_hex_char.py,W293 ; W292,blank line contains whitespace ; no newline at end of file,2
/Users/saimaafrin/Projects/Project_multilingual/ReplicationPackage-2/data/rebuttal/classeval_generation/python_chinese_claude/iter_8/files/ClassEval_66__replace.py,W293 ; W293 ; W293 ; W293 ; W293 ; F821 ; W292,blank line contains whitespace ; blank line contains whitespace ; blank line contains whitespace ; blank line contains whitespace ; blank line contains whitespace ; undefined name 're' ; no newline at end of file,7
/Users/saimaafrin/Projects/Project_multilingual/ReplicationPackage-2/data/rebuttal/classeval_generation/python_chinese_claude/iter_8/files/ClassEval_67__add_dish.py,W293 ; W293 ; W293 ; W293 ; W292,blank line contains whitespace ; blank line contains whitespace ; blank line contains whitespace ; blank line contains whitespace ; no newline at end of file,5
/Users/saimaafrin/Projects/Project_multilingual/ReplicationPackage-2/data/rebuttal/classeval_generation/python_chinese_claude/iter_8/files/ClassEval_67__calculate_total.py,W293 ; W293 ; W293 ; W292,blank line contains whitespace ; blank line contains whitespace ; blank line contains whitespace ; no newline at end of file,4
/Users/saimaafrin/Projects/Project_multilingual/ReplicationPackage-2/data/rebuttal/classeval_generation/python_chinese_claude/iter_8/files/ClassEval_67__checkout.py,E501 ; W292,line too long (82 > 79 characters) ; no newline at end of file,2
/Users/saimaafrin/Projects/Project_multilingual/ReplicationPackage-2/data/rebuttal/classeval_generation/python_chinese_claude/iter_8/files/ClassEval_68__get_page.py,W293 ; W293 ; W293 ; W292,blank line contains whitespace ; blank line contains whitespace ; blank line contains whitespace ; no newline at end of file,4
/Users/saimaafrin/Projects/Project_multilingual/ReplicationPackage-2/data/rebuttal/classeval_generation/python_chinese_claude/iter_8/files/ClassEval_68__get_page_info.py,W293 ; W293 ; W293 ; W293 ; W292,blank line contains whitespace ; blank line contains whitespace ; blank line contains whitespace ; blank line contains whitespace ; no newline at end of file,5
/Users/saimaafrin/Projects/Project_multilingual/ReplicationPackage-2/data/rebuttal/classeval_generation/python_chinese_claude/iter_8/files/ClassEval_68__search.py,W293 ; W293 ; W293 ; E501 ; W293 ; W293 ; W292,blank line contains whitespace ; blank line contains whitespace ; blank line contains whitespace ; line too long (80 > 79 characters) ; blank line contains whitespace ; blank line contains whitespace ; no newline at end of file,7
/Users/saimaafrin/Projects/Project_multilingual/ReplicationPackage-2/data/rebuttal/classeval_generation/python_chinese_claude/iter_8/files/ClassEval_69__extract_text_from_pdfs.py,W293 ; W293 ; W292,blank line contains whitespace ; blank line contains whitespace ; no newline at end of file,3
/Users/saimaafrin/Projects/Project_multilingual/ReplicationPackage-2/data/rebuttal/classeval_generation/python_chinese_claude/iter_8/files/ClassEval_69__merge_pdfs.py,W291 ; W293 ; W293 ; W293 ; W293 ; W292,trailing whitespace ; blank line contains whitespace ; blank line contains whitespace ; blank line contains whitespace ; blank line contains whitespace ; no newline at end of file,6
/Users/saimaafrin/Projects/Project_multilingual/ReplicationPackage-2/data/rebuttal/classeval_generation/python_chinese_claude/iter_8/files/ClassEval_6__get.py,W293 ; W293 ; W293 ; E501 ; W293 ; W292,blank line contains whitespace ; blank line contains whitespace ; blank line contains whitespace ; line too long (81 > 79 characters) ; blank line contains whitespace ; no newline at end of file,6
/Users/saimaafrin/Projects/Project_multilingual/ReplicationPackage-2/data/rebuttal/classeval_generation/python_chinese_claude/iter_8/files/ClassEval_6__setNum.py,W293 ; E501 ; E501 ; W293 ; W293 ; W292,blank line contains whitespace ; line too long (114 > 79 characters) ; line too long (104 > 79 characters) ; blank line contains whitespace ; blank line contains whitespace ; no newline at end of file,6
/Users/saimaafrin/Projects/Project_multilingual/ReplicationPackage-2/data/rebuttal/classeval_generation/python_chinese_claude/iter_8/files/ClassEval_70___validate_name.py,W292,no newline at end of file,1
/Users/saimaafrin/Projects/Project_multilingual/ReplicationPackage-2/data/rebuttal/classeval_generation/python_chinese_claude/iter_8/files/ClassEval_70___validate_phoneNumber.py,E501 ; W292,line too long (82 > 79 characters) ; no newline at end of file,2
/Users/saimaafrin/Projects/Project_multilingual/ReplicationPackage-2/data/rebuttal/classeval_generation/python_chinese_claude/iter_8/files/ClassEval_70___validate_sex.py,W292,no newline at end of file,1
/Users/saimaafrin/Projects/Project_multilingual/ReplicationPackage-2/data/rebuttal/classeval_generation/python_chinese_claude/iter_8/files/ClassEval_71__check_win.py,W291 ; W293 ; W292,trailing whitespace ; blank line contains whitespace ; no newline at end of file,3
/Users/saimaafrin/Projects/Project_multilingual/ReplicationPackage-2/data/rebuttal/classeval_generation/python_chinese_claude/iter_8/files/ClassEval_71__init_game.py,W291 ; W293 ; W292,trailing whitespace ; blank line contains whitespace ; no newline at end of file,3
