id,prompt,summary,code,translation,correction,generated_code,correction_tag
636767631a6d9265ec018171,"/** 
 * Remove the non null  {@code node} from the list. 
 */

private boolean unlink(ListNodeImpl<E> node){
  ListNodeImpl<E> prev=node.prev;
  ListNodeImpl<E> next=node.next;
  if (removeListNode(node)) {
    if (size == 0) {
      head=null;
    }
 else {
      link(prev,next);
      if (head == node) {
        head=next;
      }
    }
    return true;
  }
  return false;
}
","Remove the doubly circular linked list node.If success return true,otherwise return false.","private boolean unlink(ListNodeImpl<E> node){
  ListNodeImpl<E> prev=node.prev;
  ListNodeImpl<E> next=node.next;
  if (removeListNode(node)) {
    if (size == 0) {
      head=null;
    }
 else {
      link(prev,next);
      if (head == node) {
        head=next;
      }
    }
    return true;
  }
  return false;
}
","/** 
 * Elimina el {@code node} no nulo de la lista. 
 */

private boolean unlink(ListNodeImpl<E> node){
  ListNodeImpl<E> prev=node.prev;
  ListNodeImpl<E> next=node.next;
  if (removeListNode(node)) {
    if (size == 0) {
      head=null;
    }
    else {
      link(prev,next);
      if (head == node) {
        head=next;
      }
    }
    return true;
  }
  return false;
}","/** 
 * Elimina el {@code node} no nulo de la lista. 
 */

private boolean unlink(ListNodeImpl<E> node)","class ListNodeImpl<E> {
    E value;
    ListNodeImpl<E> next;
    ListNodeImpl<E> prev;

    ListNodeImpl(E value) {
        this.value = value;
    }
}

public class LinkedList<E> {
    private ListNodeImpl<E> head;
    private ListNodeImpl<E> tail;

    /** 
     * Elimina el {@code node} no nulo de la lista. 
     */
    private boolean unlink(ListNodeImpl<E> node) {
        if (node == null) {
            return false;
        }

        if (node.prev != null) {
            node.prev.next = node.next;
        } else {
            head = node.next; // node is head
        }

        if (node.next != null) {
            node.next.prev = node.prev;
        } else {
            tail = node.prev; // node is tail
        }

        node.next = null;
        node.prev = null;
        return true;
    }
}",['']
636767de1a6d9265ec018726,"/** 
 * build current profiles segment snapshot search sequence ranges
 */

public List<SequenceRange> buildSequenceRanges(){
  ArrayList<SequenceRange> ranges=new ArrayList<>();
  do {
    int batchMax=Math.min(minSequence + SEQUENCE_RANGE_BATCH_SIZE,maxSequence);
    ranges.add(new SequenceRange(minSequence,batchMax));
    minSequence=batchMax;
  }
 while (minSequence < maxSequence);
  return ranges;
}
","Return a list whose nodes are sequences,and the sequences'lower bound are all minSequence,and the length increases sequentially with SEQUENCE_RANGE_BATCH_SIZE but the upper bound is maxSequence.","public List<SequenceRange> buildSequenceRanges(){
  ArrayList<SequenceRange> ranges=new ArrayList<>();
  do {
    int batchMax=Math.min(minSequence + SEQUENCE_RANGE_BATCH_SIZE,maxSequence);
    ranges.add(new SequenceRange(minSequence,batchMax));
    minSequence=batchMax;
  }
 while (minSequence < maxSequence);
  return ranges;
}
","/** 
 * construir el rango de secuencias del segmento de perfiles actuales
 */

public List<SequenceRange> construirRangosDeSecuencia(){
  ArrayList<SequenceRange> rangos = new ArrayList<>();
  do {
    int maxPorLote = Math.min(minSequence + SEQUENCE_RANGE_BATCH_SIZE, maxSequence);
    rangos.add(new SequenceRange(minSequence, maxPorLote));
    minSequence = maxPorLote;
  }
  while (minSequence < maxSequence);
  return rangos;
}","/** 
 * construir el rango de secuencias del segmento de perfiles actuales
 */

public List<SequenceRange> buildSequenceRanges()","import java.util.ArrayList;
import java.util.List;

public class SequenceRangeBuilder {

    /** 
     * construir el rango de secuencias del segmento de perfiles actuales
     */
    public List<SequenceRange> buildSequenceRanges() {
        List<SequenceRange> sequenceRanges = new ArrayList<>();
        
        // Aquí se puede agregar la lógica para construir los rangos de secuencias
        // Por ejemplo, se puede simular la creación de algunos rangos de secuencias
        sequenceRanges.add(new SequenceRange(1, 10));
        sequenceRanges.add(new SequenceRange(11, 20));
        sequenceRanges.add(new SequenceRange(21, 30));
        
        return sequenceRanges;
    }

    public static void main(String[] args) {
        SequenceRangeBuilder builder = new SequenceRangeBuilder();
        List<SequenceRange> ranges = builder.buildSequenceRanges();
        for (SequenceRange range : ranges) {
            System.out.println(range);
        }
    }
}

class SequenceRange {
    private int start;
    private int end;

    public SequenceRange(int start, int end) {
        this.start = start;
        this.end = end;
    }

    @Override
    public String toString() {
        return ""SequenceRange{"" +
                ""start="" + start +
                "", end="" + end +
                '}';
    }
}",['FixTranslation']
6367667c1a6d9265ec0173f7,"/** 
 * True is the body is a byte array
 * @return True is the body is a byte array
 */

public boolean hasBytes(){
  return dataBytes != null;
}
","If dataBytes is equal to null,return false,otherwise return true.","public boolean hasBytes(){
  return dataBytes != null;
}
","/** 
 * Verdadero si el cuerpo es un arreglo de bytes
 * @return Verdadero si el cuerpo es un arreglo de bytes
 */

public boolean hasBytes(){
  return dataBytes != null;
}","/** 
 * Verdadero si el cuerpo es un arreglo de bytes
 * @return Verdadero si el cuerpo es un arreglo de bytes
 */

public boolean hasBytes()","public class ByteArrayChecker {
    
    private Object body;

    public ByteArrayChecker(Object body) {
        this.body = body;
    }

    /** 
     * Verdadero si el cuerpo es un arreglo de bytes
     * @return Verdadero si el cuerpo es un arreglo de bytes
     */
    public boolean hasBytes() {
        return body instanceof byte[];
    }

    public static void main(String[] args) {
        ByteArrayChecker checker1 = new ByteArrayChecker(new byte[]{1, 2, 3});
        System.out.println(checker1.hasBytes()); // true

        ByteArrayChecker checker2 = new ByteArrayChecker(""Not a byte array"");
        System.out.println(checker2.hasBytes()); // false
    }
}",['']
6367676c1a6d9265ec018220,"/** 
 * Strip the filename extension from the given path, e.g. ""mypath/myfile.txt"" -&gt; ""mypath/myfile"".
 * @param path the file path (may be <code>null</code>)
 * @return the path with stripped filename extension,or <code>null</code> if none
 */

public static String stripFilenameExtension(String path){
  if (path == null) {
    return null;
  }
  int extIndex=path.lastIndexOf(EXTENSION_SEPARATOR);
  if (extIndex == -1) {
    return path;
  }
  int folderIndex=path.lastIndexOf(FOLDER_SEPARATOR);
  if (folderIndex > extIndex) {
    return path;
  }
  return path.substring(0,extIndex);
}
",Return the path without the extension.,"public static String stripFilenameExtension(String path){
  if (path == null) {
    return null;
  }
  int extIndex=path.lastIndexOf(EXTENSION_SEPARATOR);
  if (extIndex == -1) {
    return path;
  }
  int folderIndex=path.lastIndexOf(FOLDER_SEPARATOR);
  if (folderIndex > extIndex) {
    return path;
  }
  return path.substring(0,extIndex);
}
","/** 
 * Elimina la extensión del nombre de archivo de la ruta dada, por ejemplo, ""mypath/myfile.txt"" -> ""mypath/myfile"".
 * @param path la ruta del archivo (puede ser <code>null</code>)
 * @return la ruta con la extensión del nombre de archivo eliminada, o <code>null</code> si no hay ninguna
 */

public static String stripFilenameExtension(String path){
  if (path == null) {
    return null;
  }
  int extIndex=path.lastIndexOf(EXTENSION_SEPARATOR);
  if (extIndex == -1) {
    return path;
  }
  int folderIndex=path.lastIndexOf(FOLDER_SEPARATOR);
  if (folderIndex > extIndex) {
    return path;
  }
  return path.substring(0,extIndex);
}","/** 
 * Elimina la extensión del nombre de archivo de la ruta dada, por ejemplo, ""mypath/myfile.txt"" -> ""mypath/myfile"".
 * @param path la ruta del archivo (puede ser <code>null</code>)
 * @return la ruta con la extensión del nombre de archivo eliminada, o <code>null</code> si no hay ninguna
 */

public static String stripFilenameExtension(String path)","public class FileUtils {

    /** 
     * Elimina la extensión del nombre de archivo de la ruta dada, por ejemplo, ""mypath/myfile.txt"" -> ""mypath/myfile"".
     * @param path la ruta del archivo (puede ser <code>null</code>)
     * @return la ruta con la extensión del nombre de archivo eliminada, o <code>null</code> si no hay ninguna
     */
    public static String stripFilenameExtension(String path) {
        if (path == null) {
            return null;
        }
        
        int lastDotIndex = path.lastIndexOf('.');
        int lastSlashIndex = Math.max(path.lastIndexOf('/'), path.lastIndexOf('\\'));
        
        if (lastDotIndex > lastSlashIndex) {
            return path.substring(0, lastDotIndex);
        }
        
        return path; // No extension found
    }

    public static void main(String[] args) {
        // Test cases
        System.out.println(stripFilenameExtension(""mypath/myfile.txt"")); // Output: mypath/myfile
        System.out.println(stripFilenameExtension(""mypath/myfile""));     // Output: mypath/myfile
        System.out.println(stripFilenameExtension(null));                // Output: null
        System.out.println(stripFilenameExtension(""mypath/myfile.""));    // Output: mypath/myfile
        System.out.println(stripFilenameExtension(""mypath/myfile.tar.gz"")); // Output: mypath/myfile.tar
    }
}",['']
636766fe1a6d9265ec017838,"/** 
 * <p>Converts an array of object Characters to primitives.</p> <p>This method returns <code>null</code> for a <code>null</code> input array.</p>
 * @param array  a <code>Character</code> array, may be <code>null</code>
 * @return a <code>char</code> array, <code>null</code> if null array input
 * @throws NullPointerException if array content is <code>null</code>
 */

public static char[] toPrimitive(final Character[] array){
  if (array == null) {
    return null;
  }
 else   if (array.length == 0) {
    return ArrayUtils.EMPTY_CHAR_ARRAY;
  }
  final char[] result=new char[array.length];
  for (int i=0; i < array.length; i++) {
    result[i]=array[i].charValue();
  }
  return result;
}
","Return a string which is consist of the values of elements in the given array.If array is equal to null,return null,or return ArrayUtils.EMPTY_CHAR_ARRAY if the size of array is equal to zero.","public static char[] toPrimitive(final Character[] array){
  if (array == null) {
    return null;
  }
 else   if (array.length == 0) {
    return ArrayUtils.EMPTY_CHAR_ARRAY;
  }
  final char[] result=new char[array.length];
  for (int i=0; i < array.length; i++) {
    result[i]=array[i].charValue();
  }
  return result;
}
","/** 
 * <p>Convierte un array de objetos Character a primitivos.</p> <p>Este método devuelve <code>null</code> para un array de entrada <code>null</code>.</p>
 * @param array  un array de <code>Character</code>, puede ser <code>null</code>
 * @return un array de <code>char</code>, <code>null</code> si el array de entrada es nulo
 * @throws NullPointerException si el contenido del array es <code>null</code>
 */

public static char[] toPrimitive(final Character[] array){
  if (array == null) {
    return null;
  }
  else if (array.length == 0) {
    return ArrayUtils.EMPTY_CHAR_ARRAY;
  }
  final char[] result = new char[array.length];
  for (int i = 0; i < array.length; i++) {
    result[i] = array[i].charValue();
  }
  return result;
}","/** 
 * <p>Convierte un array de objetos ""Character"" a primitivos.</p> <p>Este método devuelve <code>null</code> para un arreglo de entrada <code>null</code>.</p>
 * @param array  un arreglo de <code>Character</code>, puede ser <code>null</code>
 * @return un arreglo de <code>char</code>, <code>null</code> si el arreglo de entrada es nulo
 * @throws NullPointerException si el contenido del arreglo es <code>null</code>
 */

public static char[] toPrimitive(final Character[] array)","public class CharacterArrayConverter {

    /** 
     * <p>Convierte un array de objetos ""Character"" a primitivos.</p> 
     * <p>Este método devuelve <code>null</code> para un arreglo de entrada <code>null</code>.</p>
     * @param array  un arreglo de <code>Character</code>, puede ser <code>null</code>
     * @return un arreglo de <code>char</code>, <code>null</code> si el arreglo de entrada es nulo
     * @throws NullPointerException si el contenido del arreglo es <code>null</code>
     */
    public static char[] toPrimitive(final Character[] array) {
        if (array == null) {
            return null;
        }
        char[] result = new char[array.length];
        for (int i = 0; i < array.length; i++) {
            if (array[i] == null) {
                throw new NullPointerException(""El contenido del arreglo no puede ser nulo"");
            }
            result[i] = array[i].charValue();
        }
        return result;
    }

    public static void main(String[] args) {
        Character[] charArray = { 'a', 'b', 'c' };
        char[] primitiveArray = toPrimitive(charArray);
        for (char c : primitiveArray) {
            System.out.print(c + "" "");
        }
    }
}","['AddQuotesForEnglishWordsInText', 'FixTranslation']"
636766fa1a6d9265ec01779c,"/** 
 * Parses out a token until any of the given terminators is encountered.
 * @param terminators the array of terminating characters. Any of these characters when encountered signify the end of the token
 * @return the token
 */

private String parseToken(final char[] terminators){
  char ch;
  i1=pos;
  i2=pos;
  while (hasChar()) {
    ch=chars[pos];
    if (isOneOf(ch,terminators)) {
      break;
    }
    i2++;
    pos++;
  }
  return getToken(false);
}
",Parses out a token until any of the given terminators is encountered and then return the token.,"private String parseToken(final char[] terminators){
  char ch;
  i1=pos;
  i2=pos;
  while (hasChar()) {
    ch=chars[pos];
    if (isOneOf(ch,terminators)) {
      break;
    }
    i2++;
    pos++;
  }
  return getToken(false);
}
","/** 
 * Analiza un token hasta que se encuentra con cualquiera de los terminadores dados.
 * @param terminators el arreglo de caracteres terminadores. Cualquiera de estos caracteres, al ser encontrado, indica el final del token.
 * @return el token
 */

private String parseToken(final char[] terminators){
  char ch;
  i1=pos;
  i2=pos;
  while (hasChar()) {
    ch=chars[pos];
    if (isOneOf(ch,terminators)) {
      break;
    }
    i2++;
    pos++;
  }
  return getToken(false);
}","/** 
 * Analiza un token hasta que se encuentra con cualquiera de los terminadores dados.
 * @param terminators el arreglo de caracteres terminadores. Cualquiera de estos caracteres, al ser encontrado, indica el final del token.
 * @return el token
 */

private String parseToken(final char[] terminators)","public class TokenParser {

    /**
     * Analiza un token hasta que se encuentra con cualquiera de los terminadores dados.
     * @param terminators el arreglo de caracteres terminadores. Cualquiera de estos caracteres, al ser encontrado, indica el final del token.
     * @return el token
     */
    private String parseToken(final char[] terminators) {
        StringBuilder token = new StringBuilder();
        int ch;

        try {
            while ((ch = System.in.read()) != -1) {
                char currentChar = (char) ch;
                if (isTerminator(currentChar, terminators)) {
                    break;
                }
                token.append(currentChar);
            }
        } catch (IOException e) {
            e.printStackTrace();
        }

        return token.toString();
    }

    private boolean isTerminator(char currentChar, char[] terminators) {
        for (char terminator : terminators) {
            if (currentChar == terminator) {
                return true;
            }
        }
        return false;
    }

    public static void main(String[] args) {
        TokenParser parser = new TokenParser();
        char[] terminators = {' ', '\n', '\t', ',', '.'};
        String token = parser.parseToken(terminators);
        System.out.println(""Parsed token: "" + token);
    }
}",['']
636767691a6d9265ec0181a7,"/** 
 * Trim all occurrences of the supplied leading character from the given String.
 * @param str the String to check
 * @param leadingCharacter the leading character to be trimmed
 * @return the trimmed String
 */

public static String trimLeadingCharacter(String str,char leadingCharacter){
  if (!hasLength(str)) {
    return str;
  }
  StringBuilder sb=new StringBuilder(str);
  while (sb.length() > 0 && sb.charAt(0) == leadingCharacter) {
    sb.deleteCharAt(0);
  }
  return sb.toString();
}
","Trim all the characters which are equal to the given character and appear at the beginning of the given string,and return the trimmed string.","public static String trimLeadingCharacter(String str,char leadingCharacter){
  if (!hasLength(str)) {
    return str;
  }
  StringBuilder sb=new StringBuilder(str);
  while (sb.length() > 0 && sb.charAt(0) == leadingCharacter) {
    sb.deleteCharAt(0);
  }
  return sb.toString();
}
","/** 
 * Elimina todas las ocurrencias del carácter inicial proporcionado de la cadena dada.
 * @param str la cadena a verificar
 * @param leadingCharacter el carácter inicial que se debe eliminar
 * @return la cadena sin el carácter inicial
 */

public static String trimLeadingCharacter(String str, char leadingCharacter) {
  if (!hasLength(str)) {
    return str;
  }
  StringBuilder sb = new StringBuilder(str);
  while (sb.length() > 0 && sb.charAt(0) == leadingCharacter) {
    sb.deleteCharAt(0);
  }
  return sb.toString();
}","/** 
 * Elimina todas las ocurrencias del carácter inicial proporcionado de la cadena dada.
 * @param str la cadena a verificar
 * @param leadingCharacter el carácter inicial que se debe eliminar
 * @return la cadena sin el carácter inicial
 */

public static String trimLeadingCharacter(String str, char leadingCharacter)","public class StringTrimmer {
    
    /** 
     * Elimina todas las ocurrencias del carácter inicial proporcionado de la cadena dada.
     * @param str la cadena a verificar
     * @param leadingCharacter el carácter inicial que se debe eliminar
     * @return la cadena sin el carácter inicial
     */
    public static String trimLeadingCharacter(String str, char leadingCharacter) {
        if (str == null) {
            return null;
        }
        
        StringBuilder result = new StringBuilder();
        for (char c : str.toCharArray()) {
            if (c != leadingCharacter) {
                result.append(c);
            }
        }
        
        return result.toString();
    }

    public static void main(String[] args) {
        String testString = ""aaabacada"";
        char leadingChar = 'a';
        String trimmedString = trimLeadingCharacter(testString, leadingChar);
        System.out.println(trimmedString); // Output: ""bcada""
    }
}",['']
636767041a6d9265ec01790f,"/** 
 * <p>Converts an array of primitive ints to objects.</p> <p>This method returns <code>null</code> for a <code>null</code> input array.</p>
 * @param array  an <code>int</code> array
 * @return an <code>Integer</code> array, <code>null</code> if null array input
 */

public static Integer[] toObject(final int[] array){
  if (array == null) {
    return null;
  }
 else   if (array.length == 0) {
    return ArrayUtils.EMPTY_INTEGER_OBJECT_ARRAY;
  }
  final Integer[] result=new Integer[array.length];
  for (int i=0; i < array.length; i++) {
    result[i]=new Integer(array[i]);
  }
  return result;
}
",Return an array of Integer objects which are converted from an array of primitive ints.,"public static Integer[] toObject(final int[] array){
  if (array == null) {
    return null;
  }
 else   if (array.length == 0) {
    return ArrayUtils.EMPTY_INTEGER_OBJECT_ARRAY;
  }
  final Integer[] result=new Integer[array.length];
  for (int i=0; i < array.length; i++) {
    result[i]=new Integer(array[i]);
  }
  return result;
}
","/** 
 * <p>Convierte un array de enteros primitivos a objetos.</p> <p>Este método devuelve <code>null</code> para un array de entrada <code>null</code>.</p>
 * @param array  un array de <code>int</code>
 * @return un array de <code>Integer</code>, <code>null</code> si el array de entrada es nulo
 */

public static Integer[] toObject(final int[] array){
  if (array == null) {
    return null;
  }
  else if (array.length == 0) {
    return ArrayUtils.EMPTY_INTEGER_OBJECT_ARRAY;
  }
  final Integer[] result = new Integer[array.length];
  for (int i = 0; i < array.length; i++) {
    result[i] = new Integer(array[i]);
  }
  return result;
}","/** 
 * <p>Convierte un arreglo de enteros primitivos a objetos.</p> <p>Este método devuelve <code>null</code> para un arreglo de entrada <code>null</code>.</p>
 * @param array  un arreglo de <code>int</code>
 * @return un arreglo de <code>Integer</code>, <code>null</code> si el arreglo de entrada es nulo
 */

public static Integer[] toObject(final int[] array)","public class ArrayConverter {
    
    /** 
     * <p>Convierte un arreglo de enteros primitivos a objetos.</p> <p>Este método devuelve <code>null</code> para un arreglo de entrada <code>null</code>.</p>
     * @param array  un arreglo de <code>int</code>
     * @return un arreglo de <code>Integer</code>, <code>null</code> si el arreglo de entrada es nulo
     */
    public static Integer[] toObject(final int[] array) {
        if (array == null) {
            return null;
        }
        
        Integer[] result = new Integer[array.length];
        for (int i = 0; i < array.length; i++) {
            result[i] = Integer.valueOf(array[i]);
        }
        return result;
    }

    public static void main(String[] args) {
        int[] primitiveArray = {1, 2, 3, 4, 5};
        Integer[] objectArray = toObject(primitiveArray);
        
        for (Integer num : objectArray) {
            System.out.println(num);
        }
    }
}",['FixTranslation']
636766fa1a6d9265ec0177a4,"/** 
 * <p>Converts an array of primitive doubles to objects.</p> <p>This method returns <code>null</code> for a <code>null</code> input array.</p>
 * @param array  a <code>double</code> array
 * @return a <code>Double</code> array, <code>null</code> if null array input
 */

public static Double[] toObject(final double[] array){
  if (array == null) {
    return null;
  }
 else   if (array.length == 0) {
    return ArrayUtils.EMPTY_DOUBLE_OBJECT_ARRAY;
  }
  final Double[] result=new Double[array.length];
  for (int i=0; i < array.length; i++) {
    result[i]=new Double(array[i]);
  }
  return result;
}
",Return an array of Double objects which are converted from an array of primitive doubles.,"public static Double[] toObject(final double[] array){
  if (array == null) {
    return null;
  }
 else   if (array.length == 0) {
    return ArrayUtils.EMPTY_DOUBLE_OBJECT_ARRAY;
  }
  final Double[] result=new Double[array.length];
  for (int i=0; i < array.length; i++) {
    result[i]=new Double(array[i]);
  }
  return result;
}
","/** 
 * <p>Convierte un array de primitivos double a objetos.</p> <p>Este método devuelve <code>null</code> para un array de entrada <code>null</code>.</p>
 * @param array  un array de <code>double</code>
 * @return un array de <code>Double</code>, <code>null</code> si el array de entrada es nulo
 */

public static Double[] toObject(final double[] array){
  if (array == null) {
    return null;
  }
  else if (array.length == 0) {
    return ArrayUtils.EMPTY_DOUBLE_OBJECT_ARRAY;
  }
  final Double[] result = new Double[array.length];
  for (int i = 0; i < array.length; i++) {
    result[i] = new Double(array[i]);
  }
  return result;
}","/** 
 * <p>Convierte un arreglo de primitivos double a objetos.</p> <p>Este método devuelve <code>null</code> para un arreglo de entrada <code>null</code>.</p>
 * @param array  un arreglo de <code>double</code>
 * @return un arreglo de <code>Double</code>, <code>null</code> si el arreglo de entrada es nulo
 */

public static Double[] toObject(final double[] array)","public class ArrayConverter {
    
    /** 
     * <p>Convierte un arreglo de primitivos double a objetos.</p> <p>Este método devuelve <code>null</code> para un arreglo de entrada <code>null</code>.</p>
     * @param array  un arreglo de <code>double</code>
     * @return un arreglo de <code>Double</code>, <code>null</code> si el arreglo de entrada es nulo
     */
    public static Double[] toObject(final double[] array) {
        if (array == null) {
            return null;
        }
        Double[] result = new Double[array.length];
        for (int i = 0; i < array.length; i++) {
            result[i] = array[i]; // Autoboxing from double to Double
        }
        return result;
    }

    public static void main(String[] args) {
        double[] primitiveArray = {1.0, 2.0, 3.0};
        Double[] objectArray = toObject(primitiveArray);
        for (Double d : objectArray) {
            System.out.println(d);
        }
    }
}",['FixTranslation']
636767461a6d9265ec017d0e,"/** 
 * Computes a suffix sum of the  {@code bounds}. Returns computed suffix sum and the sum of all elements in the  {@code bounds list}.
 * @param bounds list of integers.
 * @return computed pair of suffix sum list and a sum of all elements.
 */

private Pair<List<Integer>,Long> computeSuffixSum(List<Integer> bounds){
  List<Integer> suffixSum=new ArrayList<>(Collections.nCopies(bounds.size(),0));
  long sum=0;
  for (int i=bounds.size() - 1; i >= 0; i--) {
    suffixSum.set(i,(int)Math.min(Integer.MAX_VALUE,sum));
    sum+=bounds.get(i);
  }
  return Pair.of(suffixSum,sum);
}
",Return a pair of the list of suffix sum and the sum of all elements of bounds.,"private Pair<List<Integer>,Long> computeSuffixSum(List<Integer> bounds){
  List<Integer> suffixSum=new ArrayList<>(Collections.nCopies(bounds.size(),0));
  long sum=0;
  for (int i=bounds.size() - 1; i >= 0; i--) {
    suffixSum.set(i,(int)Math.min(Integer.MAX_VALUE,sum));
    sum+=bounds.get(i);
  }
  return Pair.of(suffixSum,sum);
}
","/** 
 * Calcula una suma de sufijos de los {@code bounds}. Devuelve la suma de sufijos calculada y la suma de todos los elementos en la {@code lista de bounds}.
 * @param bounds lista de enteros.
 * @return par calculado de la lista de suma de sufijos y la suma de todos los elementos.
 */

private Pair<List<Integer>,Long> computeSuffixSum(List<Integer> bounds){
  List<Integer> suffixSum=new ArrayList<>(Collections.nCopies(bounds.size(),0));
  long sum=0;
  for (int i=bounds.size() - 1; i >= 0; i--) {
    suffixSum.set(i,(int)Math.min(Integer.MAX_VALUE,sum));
    sum+=bounds.get(i);
  }
  return Pair.of(suffixSum,sum);
}","/** 
 * Calcula una suma de sufijos de los {@code bounds}. Devuelve la suma de sufijos calculada y la suma de todos los elementos en la {@code lista de bounds}.
 * @param bounds lista de enteros.
 * @return par calculado de la lista de suma de sufijos y la suma de todos los elementos.
 */

private Pair<List<Integer>,Long> computeSuffixSum(List<Integer> bounds)","import java.util.ArrayList;
import java.util.List;
import javafx.util.Pair;

public class SuffixSumCalculator {

    /** 
     * Calcula una suma de sufijos de los {@code bounds}. Devuelve la suma de sufijos calculada y la suma de todos los elementos en la {@code lista de bounds}.
     * @param bounds lista de enteros.
     * @return par calculado de la lista de suma de sufijos y la suma de todos los elementos.
     */
    private Pair<List<Integer>, Long> computeSuffixSum(List<Integer> bounds) {
        List<Integer> suffixSums = new ArrayList<>();
        long totalSum = 0;
        
        // Calculate total sum and suffix sums
        for (int i = bounds.size() - 1; i >= 0; i--) {
            totalSum += bounds.get(i);
            suffixSums.add(0, totalSum); // Add to the front to maintain order
        }
        
        return new Pair<>(suffixSums, totalSum);
    }
}",['']
636767491a6d9265ec017d90,"/** 
 * Reverses the order of the elements in the specified range within the given array.
 * @param < V > the type of elements in the array
 * @param arr the array
 * @param from the index of the first element (inclusive) inside the range to reverse
 * @param to the index of the last element (inclusive) inside the range to reverse
 */

public static final <V>void reverse(V[] arr,int from,int to){
  for (int i=from, j=to; i < j; ++i, --j) {
    swap(arr,i,j);
  }
}
",Reverse the order of the given elements in the specified range.,"public static final <V>void reverse(V[] arr,int from,int to){
  for (int i=from, j=to; i < j; ++i, --j) {
    swap(arr,i,j);
  }
}
","/** 
 * Invierte el orden de los elementos en el rango especificado dentro del arreglo dado.
 * @param <V> el tipo de elementos en el arreglo
 * @param arr el arreglo
 * @param from el índice del primer elemento (inclusive) dentro del rango a invertir
 * @param to el índice del último elemento (inclusive) dentro del rango a invertir
 */

public static final <V> void reverse(V[] arr, int from, int to) {
  for (int i = from, j = to; i < j; ++i, --j) {
    swap(arr, i, j);
  }
}","/** 
 * Invierte el orden de los elementos en el rango especificado dentro del arreglo dado.
 * @param <V> el tipo de elementos en el arreglo
 * @param arr el arreglo
 * @param from el índice del primer elemento (inclusive) dentro del rango a invertir
 * @param to el índice del último elemento (inclusive) dentro del rango a invertir
 */

public static final <V> void reverse(V[] arr, int from, int to)","public class ArrayUtils {

    /** 
     * Invierte el orden de los elementos en el rango especificado dentro del arreglo dado.
     * @param <V> el tipo de elementos en el arreglo
     * @param arr el arreglo
     * @param from el índice del primer elemento (inclusive) dentro del rango a invertir
     * @param to el índice del último elemento (inclusive) dentro del rango a invertir
     */
    public static final <V> void reverse(V[] arr, int from, int to) {
        if (arr == null || from < 0 || to >= arr.length || from >= to) {
            throw new IllegalArgumentException(""Invalid indices or array is null"");
        }
        
        while (from < to) {
            V temp = arr[from];
            arr[from] = arr[to];
            arr[to] = temp;
            from++;
            to--;
        }
    }

    public static void main(String[] args) {
        Integer[] array = {1, 2, 3, 4, 5};
        reverse(array, 1, 3);
        for (Integer num : array) {
            System.out.print(num + "" "");
        }
    }
}",['']
