id,generated_code,comments,identifiers,literals,docstring,Notes
636767e01a6d9265ec018764,"import com.google.gson.JsonObject;
import java.util.List;

public class PropertyConverter {

    /** 
     * Convertir propiedades del proceso a datos de origen
     */
    private JsonObject convertProperties(List<KeyStringValuePair> properties) {
        JsonObject jsonObject = new JsonObject();
        
        for (KeyStringValuePair property : properties) {
            jsonObject.addProperty(property.getKey(), property.getValue());
        }
        
        return jsonObject;
    }
}

class KeyStringValuePair {
    private String key;
    private String value;

    public KeyStringValuePair(String key, String value) {
        this.key = key;
        this.value = value;
    }

    public String getKey() {
        return key;
    }

    public String getValue() {
        return value;
    }
}",none,english,none,spanish,
6367677e1a6d9265ec018314,"import java.util.Iterator;
import java.util.List;
import java.util.ArrayList;

class Category {
    private String name;
    private boolean isActive;
    private List<Category> children;

    public Category(String name, boolean isActive) {
        this.name = name;
        this.isActive = isActive;
        this.children = new ArrayList<>();
    }

    public String getName() {
        return name;
    }

    public boolean isActive() {
        return isActive;
    }

    public List<Category> getChildren() {
        return children;
    }

    public void addChild(Category child) {
        children.add(child);
    }
}

public class CategoryTree {
    private Category root;

    public CategoryTree(Category root) {
        this.root = root;
    }

    /** 
     * Elimina cualquier nodo inactivo del árbol con elementos de tipo ""Category"".
     */
    protected int removeUnusedNodes() {
        return removeInactiveNodes(root);
    }

    private int removeInactiveNodes(Category node) {
        if (node == null) {
            return 0;
        }

        int removedCount = 0;

        // Iterate through children and remove inactive nodes
        Iterator<Category> iterator = node.getChildren().iterator();
        while (iterator.hasNext()) {
            Category child = iterator.next();
            removedCount += removeInactiveNodes(child);

            if (!child.isActive()) {
                iterator.remove();
                removedCount++;
            }
        }

        return removedCount;
    }

    public static void main(String[] args) {
        Category root = new Category(""Root"", true);
        Category child1 = new Category(""Child1"", false);
        Category child2 = new Category(""Child2"", true);
        Category grandChild = new Category(""GrandChild"", false);

        root.addChild(child1);
        root.addChild(child2);
        child2.addChild(grandChild);

        CategoryTree tree = new CategoryTree(root);
        int removedNodes = tree.removeUnusedNodes();
        System.out.println(""Removed nodes: "" + removedNodes);
    }
}",english,english,english,spanish,
636766ff1a6d9265ec017853,"import org.objectweb.asm.Label;

public class BytecodeLabelManager {

    /**
     * Devuelve la etiqueta correspondiente al ""offset"" del bytecode dado. La implementación predeterminada de este método crea una etiqueta para el desplazamiento dado si aún no se ha creado.
     * @param bytecodeOffset un ""offset"" de bytecode en un método.
     * @param labels las etiquetas ya creadas, indexadas por su ""offset"". Si ya existe una etiqueta para bytecodeOffset, este método no debe crear una nueva. De lo contrario, debe almacenar la nueva etiqueta en este arreglo.
     * @return una etiqueta no nula, que debe ser igual a labels[bytecodeOffset].
     */
    protected Label readLabel(final int bytecodeOffset, final Label[] labels) {
        if (labels[bytecodeOffset] == null) {
            labels[bytecodeOffset] = new Label();
        }
        return labels[bytecodeOffset];
    }
}",none,english,none,spanish,
6367677d1a6d9265ec0182fd,"public class BooleanConverter {

    /** 
     * Si <code>value</code> es ""true"", se devuelve <code>true</code>. Si <code>value</code> es ""false"", se devuelve <code>false</code>. De lo contrario, se devuelve <code>default</code>. 
     * <p>El caso de <code>value</code> no es importante.  
     */
    public static boolean toBoolean(String value, boolean dEfault) {
        if (value == null) {
            return dEfault;
        }
        switch (value.toLowerCase()) {
            case ""true"":
                return true;
            case ""false"":
                return false;
            default:
                return dEfault;
        }
    }

    public static void main(String[] args) {
        System.out.println(toBoolean(""true"", false));  // true
        System.out.println(toBoolean(""false"", true));  // false
        System.out.println(toBoolean(""other"", true));   // true
        System.out.println(toBoolean(""other"", false));  // false
        System.out.println(toBoolean(null, true));       // true
    }
}",english,english,english,spanish,
6367676a1a6d9265ec0181cd,"public class StringUtil {

    /** 
     * Elimina los espacios en blanco al inicio de la cadena dada.
     * @param str la cadena a verificar
     * @return la cadena sin espacios en blanco al inicio
     * @see java.lang.Character#isWhitespace
     */
    public static String trimLeadingWhitespace(String str) {
        if (str == null) {
            return null;
        }
        int startIndex = 0;
        while (startIndex < str.length() && Character.isWhitespace(str.charAt(startIndex))) {
            startIndex++;
        }
        return str.substring(startIndex);
    }

    public static void main(String[] args) {
        String testString = ""   Hello, World!"";
        String result = trimLeadingWhitespace(testString);
        System.out.println(result); // Output: ""Hello, World!""
    }
}",english,english,english,spanish,
636766fe1a6d9265ec01782a,"public class Utf8Reader {
    private final byte[] classFileBuffer;

    public Utf8Reader(byte[] classFileBuffer) {
        this.classFileBuffer = classFileBuffer;
    }

    /** 
     * Lee una entrada CONSTANT_Utf8 de un grupo de constantes en {@link #classFileBuffer}.
     * @param constantPoolEntryIndex el índice de una entrada CONSTANT_Utf8 en la tabla de constantes de la clase.
     * @param charBuffer el búfer que se utilizará para leer la cadena. Este búfer debe ser lo suficientemente grande. No se redimensiona automáticamente.
     * @return la cadena correspondiente a la entrada CONSTANT_Utf8 especificada.
     */
    final String readUtf(final int constantPoolEntryIndex, final char[] charBuffer) {
        int offset = getConstantPoolEntryOffset(constantPoolEntryIndex);
        int length = (classFileBuffer[offset + 1] << 8) | (classFileBuffer[offset + 2] & 0xFF);
        
        for (int i = 0; i < length; i++) {
            charBuffer[i] = (char) ((classFileBuffer[offset + 3 + i] & 0xFF));
        }
        
        return new String(charBuffer, 0, length);
    }

    private int getConstantPoolEntryOffset(int index) {
        // This method should return the offset of the constant pool entry based on the index.
        // The implementation of this method depends on the structure of the class file.
        // For simplicity, let's assume each entry is of fixed size (this is not true in practice).
        return index * 3; // Placeholder implementation
    }
}",english,english,none,spanish,
636766851a6d9265ec01751b,"public class HexDecoder {

    /** 
     * Ayudante para decodificar la mitad de un número hexadecimal a partir de una cadena.
     * @param c El carácter ASCII del número hexadecimal a decodificar. Debe estar en el rango {@code [0-9a-fA-F]}.
     * @return El valor hexadecimal representado en el carácter ASCII dado, o {@link Character#MAX_VALUE} si el carácter es inválido.
     */
    private static char decodeHexNibble(final char c) {
        if (c >= '0' && c <= '9') {
            return (char) (c - '0');
        } else if (c >= 'a' && c <= 'f') {
            return (char) (c - 'a' + 10);
        } else if (c >= 'A' && c <= 'F') {
            return (char) (c - 'A' + 10);
        } else {
            return Character.MAX_VALUE; // Carácter inválido
        }
    }

    public static void main(String[] args) {
        // Ejemplo de uso
        System.out.println(decodeHexNibble('a')); // Salida: 10
        System.out.println(decodeHexNibble('F')); // Salida: 15
        System.out.println(decodeHexNibble('5')); // Salida: 5
        System.out.println(decodeHexNibble('g')); // Salida: 65535 (Character.MAX_VALUE)
    }
}",spanish,english,english,spanish,
636766f21a6d9265ec01767d,"public class ObjectConverter {
    
    /** 
     * Convierte un objeto a String; si el objeto es nulo, devuelve nulo, de lo contrario, devuelve toString(); 
     */
    public static String toString(Object object) {
        return object == null ? null : object.toString();
    }

    public static void main(String[] args) {
        // Ejemplos de uso
        Object obj1 = new Object();
        Object obj2 = null;

        System.out.println(toString(obj1)); // Imprime la representación en String del objeto
        System.out.println(toString(obj2)); // Imprime null
    }
}",spanish,english,none,spanish,
636767581a6d9265ec017fc4,"public class FactorialCalculator {

    /** 
     * Calcular el factorial de $n$.
     * @param n el número de entrada
     * @return el factorial
     */
    public static long factorial(int n) {
        if (n < 0) {
            throw new IllegalArgumentException(""El número debe ser no negativo."");
        }
        long result = 1;
        for (int i = 2; i <= n; i++) {
            result *= i;
        }
        return result;
    }

    public static void main(String[] args) {
        int number = 5; // Ejemplo de uso
        long fact = factorial(number);
        System.out.println(""El factorial de "" + number + "" es: "" + fact);
    }
}",spanish,english,spanish,spanish,
636767511a6d9265ec017eb6,"import java.util.function.Predicate;

class Node {
    // Assume Node class has necessary properties and methods
}

class OuterFaceCirculator {
    private Node currentNode;

    public OuterFaceCirculator(Node start) {
        this.currentNode = start;
    }

    public Node getCurrentNode() {
        return currentNode;
    }

    public void advance(int dir) {
        // Logic to move to the next node in the specified direction
    }

    public boolean isAt(Node node) {
        return currentNode.equals(node);
    }
}

public class Graph {
    private OuterFaceCirculator selectOnOuterFace(Predicate<Node> predicate, Node start, Node stop, int dir) {
        OuterFaceCirculator circulator = new OuterFaceCirculator(start);
        
        do {
            if (predicate.test(circulator.getCurrentNode())) {
                return circulator;
            }
            circulator.advance(dir);
        } while (!circulator.isAt(stop));
        
        return circulator; // Return circulator at stop if predicate not satisfied
    }
}",english,english,none,spanish,
636767841a6d9265ec0183e8,"import java.util.LinkedList;

public class EventLogger {
    private LinkedList<LoggingEvent> eventBuffer;

    public EventLogger() {
        eventBuffer = new LinkedList<>();
    }

    /** 
     * Agrega un <code>evento</code> como el último evento en el búfer.
     */
    public void add(LoggingEvent event) {
        eventBuffer.addLast(event);
    }
}

class LoggingEvent {
    private String message;

    public LoggingEvent(String message) {
        this.message = message;
    }

    public String getMessage() {
        return message;
    }
}",none,english,none,spanish,
636767a41a6d9265ec01857e,"public class LongComparator {

    /** 
     * Compara los dos valores {@code long} especificados. El signo del valor devuelto es el mismo que el de {@code ((Long) a).compareTo(b)}. <p> <b>Nota para Java 7 y versiones posteriores:</b> este método debe ser tratado como obsoleto; utiliza el método equivalente {@link Long#compare} en su lugar.
     * @param a el primer {@code long} a comparar
     * @param b el segundo {@code long} a comparar
     * @return un valor negativo si {@code a} es menor que {@code b}; un valor positivo si {@code a} es mayor que {@code b}; o cero si son iguales
     */
    private static int compareSigned(long a, long b) {
        return (a < b) ? -1 : (a > b) ? 1 : 0;
    }

    public static void main(String[] args) {
        long value1 = 10L;
        long value2 = 20L;
        int result = compareSigned(value1, value2);
        System.out.println(""Comparison result: "" + result); // Output: Comparison result: -1
    }
}",english,english,english,spanish,
636767691a6d9265ec0181ae,"import java.util.Enumeration;
import java.util.Vector;

public class EnumerationToStringArray {

    /** 
     * Copia el ""Enumeration"" dado en un arreglo de String. El ""Enumeration"" debe contener solo elementos de tipo String.
     * @param enumeration El ""Enumeration"" a copiar
     * @return el arreglo de Strings (<code>null</code> si El ""Enumeration"" pasada era <code>null</code>)
     */
    public static String[] toStringArray(Enumeration<String> enumeration) {
        if (enumeration == null) {
            return null;
        }

        Vector<String> vector = new Vector<>();
        while (enumeration.hasMoreElements()) {
            vector.add(enumeration.nextElement());
        }

        return vector.toArray(new String[0]);
    }

    public static void main(String[] args) {
        // Ejemplo de uso
        Vector<String> vector = new Vector<>();
        vector.add(""Elemento 1"");
        vector.add(""Elemento 2"");
        vector.add(""Elemento 3"");

        Enumeration<String> enumeration = vector.elements();
        String[] result = toStringArray(enumeration);

        for (String str : result) {
            System.out.println(str);
        }
    }
}",spanish,english,none,spanish,
636766a91a6d9265ec0175ae,"import java.util.Arrays;

public class ByteVector {
    private byte[] data;
    private int size;

    public ByteVector() {
        this.data = new byte[10]; // Initial capacity
        this.size = 0;
    }

    /** 
     * Coloca un arreglo de bytes en este vector de bytes. El vector de bytes se amplía automáticamente si es necesario.
     * @param byteArrayValue un arreglo de bytes. Puede ser {@literal null} para colocar {@code byteLength} bytes nulos en este vector de bytes.
     * @param byteOffset     índice del primer byte de byteArrayValue que debe ser copiado.
     * @param byteLength     número de bytes de byteArrayValue que deben ser copiados.
     * @return este vector de bytes.
     */
    public ByteVector putByteArray(final byte[] byteArrayValue, final int byteOffset, final int byteLength) {
        if (byteLength < 0) {
            throw new IllegalArgumentException(""byteLength must be non-negative"");
        }
        
        if (byteArrayValue != null) {
            if (byteOffset < 0 || byteOffset + byteLength > byteArrayValue.length) {
                throw new IndexOutOfBoundsException(""Invalid byteOffset or byteLength"");
            }
        }

        ensureCapacity(size + byteLength);
        
        if (byteArrayValue != null) {
            System.arraycopy(byteArrayValue, byteOffset, data, size, byteLength);
        } else {
            Arrays.fill(data, size, size + byteLength, (byte) 0);
        }
        
        size += byteLength;
        return this;
    }

    private void ensureCapacity(int requiredCapacity) {
        if (requiredCapacity > data.length) {
            int newCapacity = Math.max(data.length * 2, requiredCapacity);
            data = Arrays.copyOf(data, newCapacity);
        }
    }
}",none,english,english,spanish,
636766f11a6d9265ec01764f,"import java.util.Collection;
import java.util.Collections;
import java.util.HashMap;
import java.util.Map;

public class BeanMap {
    private Map<String, Object> map;

    public BeanMap() {
        this.map = new HashMap<>();
    }

    /**
     * Devuelve los valores del BeanMap.
     * @return valores del BeanMap. La colección devuelta no es modificable.
     */
    public Collection<Object> values() {
        return Collections.unmodifiableCollection(map.values());
    }

    // Método para agregar valores al BeanMap (opcional)
    public void put(String key, Object value) {
        map.put(key, value);
    }
}",spanish,english,none,spanish,
636766f81a6d9265ec017758,"@Override
public int hashCode() {
    // Implementación de un código hash simple basado en un campo de ejemplo
    int result = 17; // Número primo inicial
    result = 31 * result + (field1 != null ? field1.hashCode() : 0);
    result = 31 * result + field2; // Suponiendo que field2 es un int
    // Agregar más campos según sea necesario
    return result;
}",spanish,english,none,spanish,
6367676c1a6d9265ec01820b,"public class StringManipulator {
    
    /** 
     * Elimina cualquier carácter en una cadena dada.
     * @param inString la cadena original
     * @param charsToDelete un conjunto de caracteres a eliminar. Por ejemplo, ""az\n"" eliminará las 'a', 'z' y los saltos de línea.
     * @return la cadena resultante
     */
    public static String deleteAny(String inString, String charsToDelete) {
        if (inString == null || charsToDelete == null) {
            return inString; // Return original string if input is null
        }
        
        StringBuilder result = new StringBuilder();
        for (char c : inString.toCharArray()) {
            if (charsToDelete.indexOf(c) == -1) {
                result.append(c);
            }
        }
        
        return result.toString();
    }

    public static void main(String[] args) {
        String original = ""Hello World!"";
        String charsToDelete = ""lo"";
        String result = deleteAny(original, charsToDelete);
        System.out.println(result); // Output: ""He Wr!""
    }
}",english,english,english,spanish,
636766861a6d9265ec01755a,"import java.util.regex.Matcher;
import java.util.regex.Pattern;

public final class UriMatcher {
    private final Pattern pattern;

    public UriMatcher(String regex) {
        this.pattern = Pattern.compile(regex);
    }

    /**
     * Compara una URI con el patrón.
     * @param uri la URI a comparar con la plantilla.
     * @return el resultado de la coincidencia, o null si no hay coincidencia.
     */
    public final MatchResult match(CharSequence uri) {
        Matcher matcher = pattern.matcher(uri);
        if (matcher.matches()) {
            return new MatchResult(matcher);
        }
        return null;
    }

    public static class MatchResult {
        private final Matcher matcher;

        public MatchResult(Matcher matcher) {
            this.matcher = matcher;
        }

        public String group(int group) {
            return matcher.group(group);
        }

        public int groupCount() {
            return matcher.groupCount();
        }
    }

    public static void main(String[] args) {
        UriMatcher uriMatcher = new UriMatcher(""^(https?://)?(www\\.)?example\\.com(/.*)?$"");
        MatchResult result = uriMatcher.match(""https://www.example.com/path"");

        if (result != null) {
            System.out.println(""Match found!"");
            System.out.println(""Group count: "" + result.groupCount());
        } else {
            System.out.println(""No match found."");
        }
    }
}",none,english,english,spanish,
636766f91a6d9265ec01777d,"public class HexConverter {
    
    /** 
     * @param b Un carácter codificado en ASCII de 0-9 a-f A-F
     * @return El valor byte del carácter de 0 a 16.
     */
    public static byte convertHexDigit(byte b) {
        if (b >= '0' && b <= '9') {
            return (byte) (b - '0');
        } else if (b >= 'a' && b <= 'f') {
            return (byte) (b - 'a' + 10);
        } else if (b >= 'A' && b <= 'F') {
            return (byte) (b - 'A' + 10);
        } else {
            throw new IllegalArgumentException(""Invalid hex digit: "" + (char) b);
        }
    }

    public static void main(String[] args) {
        // Test cases
        System.out.println(convertHexDigit((byte) '0')); // 0
        System.out.println(convertHexDigit((byte) '9')); // 9
        System.out.println(convertHexDigit((byte) 'a')); // 10
        System.out.println(convertHexDigit((byte) 'f')); // 15
        System.out.println(convertHexDigit((byte) 'A')); // 10
        System.out.println(convertHexDigit((byte) 'F')); // 15
    }
}",english,english,english,spanish,
636766801a6d9265ec017477,"import java.io.InputStream;
import java.util.ArrayList;
import java.util.Collections;
import java.util.List;

public class FileAdder {

    /** 
     * Agrega los archivos especificados en orden inverso.
     */
    private void addReverse(final InputStream[] files) {
        List<InputStream> fileList = new ArrayList<>();
        Collections.addAll(fileList, files);
        Collections.reverse(fileList);
        
        for (InputStream file : fileList) {
            // Aquí se puede agregar la lógica para procesar cada archivo
            // Por ejemplo, leer el contenido del InputStream
            System.out.println(""Processing file: "" + file);
        }
    }
}",spanish,english,english,spanish,
636767de1a6d9265ec01871e,"public class ShardingChecker {

    /**
     * @param modelName nombre del modelo de la entidad
     * @throws IllegalStateException si los índices de la clave de ""sharding"" no son continuos
     */
    private void check(String modelName) throws IllegalStateException {
        // Simulated sharding key indices for demonstration purposes
        int[] shardingKeyIndices = {0, 1, 2, 4}; // Example of non-continuous indices

        for (int i = 0; i < shardingKeyIndices.length - 1; i++) {
            if (shardingKeyIndices[i] + 1 != shardingKeyIndices[i + 1]) {
                throw new IllegalStateException(""Los índices de la clave de sharding no son continuos para el modelo: "" + modelName);
            }
        }
    }

    public static void main(String[] args) {
        ShardingChecker checker = new ShardingChecker();
        try {
            checker.check(""ExampleModel"");
        } catch (IllegalStateException e) {
            System.out.println(e.getMessage());
        }
    }
}",english,english,spanish,spanish,
636766f81a6d9265ec01774b,"import java.io.IOException;
import java.io.InputStream;

public class ByteReader {
    private InputStream buffer;
    private int currentByte;
    private boolean endOfStream;

    public ByteReader(InputStream buffer) {
        this.buffer = buffer;
        this.currentByte = -1;
        this.endOfStream = false;
    }

    /** 
     * Lee un byte del <code>buffer</code> y lo vuelve a llenar según sea necesario.
     * @return El siguiente byte del flujo de entrada.
     * @throws IOException si no hay más datos disponibles.
     */
    public byte readByte() throws IOException {
        if (endOfStream) {
            throw new IOException(""No hay más datos disponibles."");
        }

        if (currentByte == -1) {
            currentByte = buffer.read();
            if (currentByte == -1) {
                endOfStream = true;
                throw new IOException(""No hay más datos disponibles."");
            }
        }

        byte result = (byte) currentByte;
        currentByte = -1; // Reset for the next read
        return result;
    }
}",english,english,spanish,spanish,
636766851a6d9265ec017515,"import org.atmosphere.cpr.AtmosphereResource;
import org.atmosphere.cpr.Action;

public class MyAtmosphereHandler {

    /**
     * Suspende automáticamente el {@link AtmosphereResource} basado en el valor de {@link AtmosphereResource.TRANSPORT}.
     * @param r un {@link AtmosphereResource}
     * @return {@link Action#CONTINUE}
     */
    @Override
    public Action inspect(AtmosphereResource r) {
        // Aquí se puede agregar lógica para suspender el recurso basado en el transporte
        // Por ejemplo, si el transporte es HTTP, se puede suspender el recurso
        if (r.transport() == AtmosphereResource.TRANSPORT.WEBSOCKET) {
            r.suspend();
        }
        return Action.CONTINUE;
    }
}",spanish,english,none,spanish,
636767611a6d9265ec018106,"import java.util.Set;

public class Graph<V> {
    
    // Assuming there's a method to get incoming edges for a vertex
    // and a method to get the weight of an edge.
    
    public double vertexWeight(Set<V> v) {
        double totalWeight = 0.0;
        
        for (V vertex : v) {
            // Assuming getIncomingEdges is a method that returns a list of incoming edges for the vertex
            for (Edge<V> edge : getIncomingEdges(vertex)) {
                totalWeight += edge.getWeight(); // Assuming getWeight returns the weight of the edge
            }
        }
        
        return totalWeight;
    }
    
    // Placeholder for Edge class
    private class Edge<V> {
        private V from;
        private V to;
        private double weight;

        public Edge(V from, V to, double weight) {
            this.from = from;
            this.to = to;
            this.weight = weight;
        }

        public double getWeight() {
            return weight;
        }
    }

    // Placeholder for method to get incoming edges
    private Set<Edge<V>> getIncomingEdges(V vertex) {
        // Implementation to retrieve incoming edges for the vertex
        return Set.of(); // Placeholder return
    }
}",english,english,none,spanish,
636767841a6d9265ec0183f2,"import java.util.Comparator;

public class MyComparator implements Comparator<Object> {
    /**
     * Compares two objects for order. Returns a negative integer, zero, or a positive integer 
     * as the first argument is less than, equal to, or greater than the second.
     *
     * @param aObj1 the first object to be compared
     * @param aObj2 the second object to be compared
     * @return a negative integer, zero, or a positive integer as the first argument is less than, 
     *         equal to, or greater than the second
     */
    @Override
    public int compare(Object aObj1, Object aObj2) {
        if (aObj1 == null && aObj2 == null) {
            return 0;
        }
        if (aObj1 == null) {
            return -1;
        }
        if (aObj2 == null) {
            return 1;
        }
        if (aObj1 instanceof Comparable && aObj2 instanceof Comparable) {
            return ((Comparable) aObj1).compareTo(aObj2);
        }
        throw new IllegalArgumentException(""Both objects must be comparable"");
    }
}",none,english,english,spanish,
636767861a6d9265ec01844c,"import java.util.Iterator;
import java.util.List;

public class AppenderManager {
    private List<String> appenders;

    public AppenderManager(List<String> appenders) {
        this.appenders = appenders;
    }

    /** 
     * Elimina el ""appender"" con el nombre pasado como parámetro de la lista de ""appenders"".  
     */
    public void removeAppender(String name) {
        Iterator<String> iterator = appenders.iterator();
        while (iterator.hasNext()) {
            String appender = iterator.next();
            if (appender.equals(name)) {
                iterator.remove();
                break;
            }
        }
    }
}",none,english,none,spanish,
636767781a6d9265ec018242,"import java.util.List;

public class Logger {
    private List<Appender> appenders;

    public Logger(List<Appender> appenders) {
        this.appenders = appenders;
    }

    /** 
     * Llama al método <code>doAppend</code> en todos los ""appenders"" adjuntos.  
     */
    public int appendLoopOnAppenders(LoggingEvent event) {
        int appendCount = 0;
        for (Appender appender : appenders) {
            appender.doAppend(event);
            appendCount++;
        }
        return appendCount;
    }
}

interface Appender {
    void doAppend(LoggingEvent event);
}

class LoggingEvent {
    // Implementation of LoggingEvent
}",english,english,none,spanish,
6367670c1a6d9265ec017a2a,"public class ArrayConverter {
    
    /** 
     * <p>Convierte un arreglo de objetos ""Integer"" a primitivos.</p> 
     * <p>Este método devuelve <code>null</code> para un arreglo de entrada <code>null</code>.</p>
     * @param array  un arreglo de <code>Integer</code>, puede ser <code>null</code>
     * @return un arreglo de <code>int</code>, <code>null</code> si el arreglo de entrada es nulo
     * @throws NullPointerException si el contenido del arreglo es <code>null</code>
     */
    public static int[] toPrimitive(final Integer[] array) {
        if (array == null) {
            return null;
        }
        
        int[] primitiveArray = new int[array.length];
        for (int i = 0; i < array.length; i++) {
            if (array[i] == null) {
                throw new NullPointerException(""El contenido del arreglo no puede ser nulo"");
            }
            primitiveArray[i] = array[i].intValue();
        }
        return primitiveArray;
    }

    public static void main(String[] args) {
        Integer[] integerArray = {1, 2, 3, 4, 5};
        int[] primitiveArray = toPrimitive(integerArray);
        for (int num : primitiveArray) {
            System.out.print(num + "" "");
        }
    }
}",none,english,spanish,spanish,
636767041a6d9265ec017911,"import java.util.HashSet;
import java.util.Set;

public class ObjectRegistry {
    private static final Set<Object> registeredObjects = new HashSet<>();

    /** 
     * <p> Registra el objeto dado. Utilizado por los métodos de reflexión para evitar bucles infinitos. </p>
     * @param value El objeto a registrar.
     */
    static void register(Object value) {
        if (value != null) {
            registeredObjects.add(value);
        }
    }
}",none,english,none,spanish,
636767511a6d9265ec017eb0,"public class MatrixUtils {

    /**
     * Obtiene el número de entradas diferentes de cero en una fila.
     * @param row la fila
     * @return el número de entradas diferentes de cero en una fila
     */
    public int nonZeros(int[] row) {
        int count = 0;
        for (int value : row) {
            if (value != 0) {
                count++;
            }
        }
        return count;
    }

    public static void main(String[] args) {
        MatrixUtils utils = new MatrixUtils();
        int[] row = {1, 0, 2, 0, 3};
        System.out.println(""Número de entradas diferentes de cero: "" + utils.nonZeros(row));
    }
}",none,english,spanish,spanish,
6367676c1a6d9265ec018223,"import java.util.Collection;

public class CollectionUtils {
    /** 
     * Verifica si la colección dada contiene la instancia del elemento proporcionado. 
     * <p>Exige que la instancia dada esté presente, en lugar de devolver <code>true</code> para un elemento igual también.
     * @param collection la colección a verificar
     * @param element el elemento a buscar
     * @return <code>true</code> si se encuentra, <code>false</code> en caso contrario
     */
    public static boolean containsInstance(Collection collection, Object element) {
        if (collection == null || element == null) {
            return false;
        }
        for (Object obj : collection) {
            if (obj == element) {
                return true;
            }
        }
        return false;
    }
}",none,english,none,spanish,
636766fa1a6d9265ec01779d,"public class CharUtils {
    /** 
     * <p>Verifica si el carácter es un control ASCII de 7 bits.</p> 
     * <pre> 
     * CharUtils.isAsciiControl('a')  = false 
     * CharUtils.isAsciiControl('A')  = false 
     * CharUtils.isAsciiControl('3')  = false 
     * CharUtils.isAsciiControl('-')  = false 
     * CharUtils.isAsciiControl('\n') = true 
     * CharUtils.isAsciiControl('&copy;') = false 
     * </pre>
     * @param ch  el carácter a verificar
     * @return true si es menor que 32 o igual a 127
     */
    public static boolean isAsciiControl(final char ch) {
        return ch < 32 || ch == 127;
    }

    public static void main(String[] args) {
        System.out.println(isAsciiControl('a'));  // false
        System.out.println(isAsciiControl('A'));  // false
        System.out.println(isAsciiControl('3'));  // false
        System.out.println(isAsciiControl('-'));  // false
        System.out.println(isAsciiControl('\n')); // true
        System.out.println(isAsciiControl('\u00A9')); // false
    }
}",english,english,english,spanish,
6367670b1a6d9265ec0179f2,"import java.util.HashMap;
import java.util.Map;

public class MyMap<K, V> {
    private Map<K, V> map;

    public MyMap() {
        this.map = new HashMap<>();
    }

    /** 
     * Devuelve <code>true</code> si este map contiene un mapeo para la llave especificada.
     * @param key  la llave que se va a buscar
     * @return true si el mapa contiene la llave
     */
    @Override 
    public boolean containsKey(final Object key) {
        return map.containsKey(key);
    }

    // Método para agregar elementos al mapa
    public void put(K key, V value) {
        map.put(key, value);
    }

    // Método para obtener elementos del mapa
    public V get(K key) {
        return map.get(key);
    }
}",spanish,english,none,spanish,
636766fa1a6d9265ec017796,"public class BooleanArrayConverter {

    /** 
     * <p>Convierte un arreglo de booleanos primitivos a objetos.</p> <p>Este método devuelve <code>null</code> para un arreglo de entrada <code>null</code>.</p>
     * @param array  un arreglo de <code>boolean</code>
     * @return un arreglo de <code>Boolean</code>, <code>null</code> si el arreglo de entrada es nulo
     */
    public static Boolean[] toObject(final boolean[] array) {
        if (array == null) {
            return null;
        }
        Boolean[] result = new Boolean[array.length];
        for (int i = 0; i < array.length; i++) {
            result[i] = array[i]; // Autoboxing from boolean to Boolean
        }
        return result;
    }

    public static void main(String[] args) {
        boolean[] primitiveArray = {true, false, true};
        Boolean[] objectArray = toObject(primitiveArray);
        
        // Print the result
        for (Boolean b : objectArray) {
            System.out.println(b);
        }
    }
}",english,english,none,spanish,
636767aa1a6d9265ec01864a,"import java.io.ByteArrayOutputStream;
import java.io.IOException;

public class ByteArrayExample {
    
    /** 
     * Copia bytes a un {@code byte[]}.
     */
    public byte[] toByteArray() {
        ByteArrayOutputStream byteArrayOutputStream = new ByteArrayOutputStream();
        try {
            // Example data to write to the byte array
            String exampleData = ""Hello, World!"";
            byteArrayOutputStream.write(exampleData.getBytes());
        } catch (IOException e) {
            e.printStackTrace();
        }
        return byteArrayOutputStream.toByteArray();
    }

    public static void main(String[] args) {
        ByteArrayExample example = new ByteArrayExample();
        byte[] byteArray = example.toByteArray();
        System.out.println(new String(byteArray));
    }
}",english,english,english,spanish,
